ticket_id,customer_id,category,priority,channel,created_at,resolved_at,sla_hours,resolution_time_hours,sla_met,escalated,csat_score,agent_id
T500735,C2832,咨询,P4,在线,2026-04-23 22:00:00,2026-04-26 06:31:22,72,56.52,1,0,4,A224
T500736,C2738,咨询,P4,在线,2026-04-09 22:00:00,2026-04-11 08:07:38,72,34.13,1,0,5,A166
T500737,C2925,业务变更,P1,App,2026-03-19 02:00:00,2026-03-19 02:30:00,4,0.5,1,0,4,A178
T500738,C3245,其他,P1,App,2026-01-21 21:00:00,2026-01-21 21:30:00,4,0.5,1,0,4,A177
T500739,C3420,退订,P1,邮件,2026-03-03 04:00:00,2026-03-03 07:56:18,4,3.94,1,0,4,A140
T500740,C2772,其他,P4,热线,2026-04-06 18:00:00,2026-04-06 20:49:06,72,2.82,1,0,5,A272
T500741,C2305,退订,P1,在线,2026-01-01 04:00:00,2026-01-01 04:32:27,4,0.54,1,0,4,A218
T500742,C3855,其他,P4,邮件,2026-03-21 13:00:00,2026-03-22 17:09:04,72,28.15,1,0,3,A253
T500743,C2524,退订,P1,热线,2026-03-10 15:00:00,2026-03-10 15:30:00,4,0.5,1,0,4,A239
T500744,C2679,业务变更,P1,App,2026-01-18 18:00:00,2026-01-18 19:04:48,4,1.08,1,0,3,A284
T500745,C2954,投诉,P4,热线,2026-01-14 14:00:00,2026-01-15 19:47:16,72,29.79,1,0,5,A127
T500746,C2012,投诉,P1,热线,2026-03-07 05:00:00,2026-03-07 10:42:01,4,5.7,0,0,4,A257
T500747,C1078,投诉,P2,邮件,2026-01-04 03:00:00,2026-01-04 03:30:00,8,0.5,1,0,5,A199
T500748,C2509,退订,P3,在线,2026-04-11 22:00:00,2026-04-12 14:27:05,24,16.45,1,0,5,A203
T500749,C3460,咨询,P4,热线,2026-03-21 08:00:00,2026-03-22 02:32:58,72,18.55,1,0,4,A128
T500750,C2845,投诉,P2,App,2026-03-23 05:00:00,2026-03-23 07:11:04,8,2.18,1,0,5,A236
T500751,C2221,业务变更,P2,热线,2026-04-18 13:00:00,2026-04-18 22:10:18,8,9.17,0,0,3,A123
T500752,C3220,投诉,P2,热线,2026-04-23 10:00:00,2026-04-23 16:20:30,8,6.34,1,0,4,A290
T500753,C2947,故障申报,P3,邮件,2026-04-12 12:00:00,2026-04-13 00:29:47,24,12.5,1,0,5,A108
T500754,C2331,咨询,P1,热线,2026-01-23 10:00:00,2026-01-23 10:55:52,4,0.93,1,0,3,A244
T500755,C1321,投诉,P2,热线,2026-03-16 03:00:00,2026-03-16 04:28:58,8,1.48,1,0,5,A189
T500756,C1236,其他,P2,邮件,2026-04-08 03:00:00,2026-04-08 04:08:08,8,1.14,1,0,5,A294
T500757,C3992,故障申报,P3,邮件,2026-04-08 09:00:00,2026-04-08 21:00:43,24,12.01,1,0,5,A148
T500758,C1787,退订,P1,App,2026-02-17 19:00:00,2026-02-17 19:30:00,4,0.5,1,0,4,A296
T500759,C3079,投诉,P4,App,2026-03-19 08:00:00,2026-03-20 06:20:14,72,22.34,1,0,5,A185
T500760,C3889,咨询,P2,邮件,2026-04-18 05:00:00,2026-04-18 05:47:00,8,0.78,1,0,4,A204
T500761,C1772,业务变更,P3,App,2026-04-27 15:00:00,2026-04-28 06:37:52,24,15.63,1,0,3,A241
T500762,C1630,咨询,P1,热线,2026-01-03 19:00:00,2026-01-04 00:00:01,4,5.0,0,0,4,A106
T500763,C2070,其他,P2,热线,2026-03-26 22:00:00,2026-03-27 02:52:04,8,4.87,1,0,3,A133
T500764,C2488,退订,P2,邮件,2026-04-18 04:00:00,2026-04-18 05:37:14,8,1.62,1,0,4,A156
T500765,C3218,投诉,P3,热线,2026-03-13 12:00:00,2026-03-13 15:36:58,24,3.62,1,0,2,A227
T500766,C3735,业务变更,P1,热线,2026-04-22 01:00:00,2026-04-22 02:10:37,4,1.18,1,1,3,A212
T500767,C2339,其他,P1,在线,2026-01-11 06:00:00,2026-01-11 12:11:07,4,6.19,0,0,4,A141
T500768,C2546,故障申报,P1,App,2026-02-03 08:00:00,2026-02-03 10:18:28,4,2.31,1,0,4,A106
T500769,C1700,咨询,P1,App,2026-02-07 00:00:00,2026-02-07 01:23:31,4,1.39,1,0,4,A226
T500770,C1827,退订,P1,热线,2026-02-14 01:00:00,2026-02-14 01:30:00,4,0.5,1,0,1,A274
T500771,C1061,咨询,P4,在线,2026-04-20 00:00:00,2026-04-20 10:52:53,72,10.88,1,0,4,A158
T500772,C3958,其他,P3,热线,2026-04-21 08:00:00,2026-04-21 08:38:12,24,0.64,1,0,5,A282
T500773,C1026,业务变更,P4,邮件,2026-02-16 09:00:00,2026-02-19 02:40:47,72,65.68,1,0,5,A206
T500774,C3347,退订,P1,热线,2026-01-17 01:00:00,2026-01-17 06:59:11,4,5.99,0,0,3,A275
T500775,C3763,其他,P3,App,2026-02-08 10:00:00,2026-02-09 01:00:10,24,15.0,1,0,5,A186
T500776,C3228,其他,P3,邮件,2026-02-14 11:00:00,2026-02-14 12:32:34,24,1.54,1,0,2,A265
T500777,C3400,咨询,P3,App,2026-04-27 05:00:00,2026-04-27 10:44:35,24,5.74,1,0,4,A104
T500778,C1538,其他,P3,邮件,2026-02-08 08:00:00,2026-02-09 14:19:13,24,30.32,0,0,5,A260
T500779,C2285,投诉,P3,热线,2026-01-02 21:00:00,2026-01-03 07:01:53,24,10.03,1,0,4,A179
T500780,C2847,故障申报,P3,App,2026-02-25 00:00:00,2026-02-25 06:23:56,24,6.4,1,0,4,A289
T500781,C2701,故障申报,P2,在线,2026-04-12 13:00:00,2026-04-12 16:42:33,8,3.71,1,0,4,A149
T500782,C2319,投诉,P3,邮件,2026-02-02 08:00:00,2026-02-02 23:59:44,24,16.0,1,0,5,A274
T500783,C3570,其他,P2,App,2026-04-12 08:00:00,2026-04-13 01:10:18,8,17.17,0,0,4,A203
T500784,C1992,故障申报,P2,邮件,2026-03-18 16:00:00,2026-03-18 17:58:08,8,1.97,1,0,5,A242
T500785,C1305,咨询,P4,热线,2026-03-03 21:00:00,2026-03-03 23:47:29,72,2.79,1,0,2,A275
T500786,C2608,业务变更,P2,热线,2026-04-10 09:00:00,2026-04-10 13:51:32,8,4.86,1,0,5,A222
T500787,C3276,其他,P3,在线,2026-02-24 10:00:00,2026-02-25 05:16:47,24,19.28,1,0,3,A228
T500788,C3929,退订,P2,在线,2026-02-24 15:00:00,2026-02-25 03:29:30,8,12.49,0,0,5,A291
T500789,C1583,咨询,P3,在线,2026-02-22 11:00:00,2026-02-23 05:19:40,24,18.33,1,0,4,A203
T500790,C1807,其他,P4,在线,2026-03-12 01:00:00,2026-03-14 12:21:24,72,59.36,1,0,4,A109
T500791,C3436,投诉,P2,App,2026-03-03 08:00:00,2026-03-03 21:30:56,8,13.52,0,0,4,A198
T500792,C1385,退订,P2,在线,2026-01-05 14:00:00,2026-01-06 03:33:32,8,13.56,0,0,4,A163
T500793,C1293,投诉,P3,在线,2026-02-14 13:00:00,2026-02-15 04:12:18,24,15.21,1,1,4,A263
T500794,C3697,其他,P4,邮件,2026-03-23 04:00:00,2026-03-25 04:20:40,72,48.34,1,0,1,A278
T500795,C1999,咨询,P2,在线,2026-03-09 10:00:00,2026-03-09 19:19:45,8,9.33,0,0,4,A299
T500796,C1212,故障申报,P3,在线,2026-03-04 05:00:00,2026-03-04 05:40:30,24,0.68,1,0,4,A207
T500797,C3443,其他,P2,在线,2026-04-11 22:00:00,2026-04-12 02:07:07,8,4.12,1,0,4,A218
T500798,C2359,故障申报,P1,邮件,2026-04-17 03:00:00,2026-04-17 04:07:36,4,1.13,1,0,4,A114
T500799,C2472,退订,P1,在线,2026-01-10 14:00:00,2026-01-10 14:30:00,4,0.5,1,0,1,A155
T500800,C1159,退订,P4,App,2026-03-23 23:00:00,2026-03-24 13:58:27,72,14.97,1,0,5,A198
T500801,C2400,退订,P1,在线,2026-02-27 22:00:00,2026-02-28 02:51:20,4,4.86,0,0,1,A199
T500802,C3129,投诉,P4,邮件,2026-01-19 23:00:00,2026-01-20 22:49:21,72,23.82,1,0,4,A243
T500803,C3427,咨询,P4,热线,2026-04-04 10:00:00,2026-04-05 03:05:06,72,17.09,1,1,5,A150
T500804,C2629,其他,P2,热线,2026-04-22 21:00:00,2026-04-22 23:00:04,8,2.0,1,0,3,A203
T500805,C2931,其他,P3,在线,2026-03-03 14:00:00,2026-03-03 20:22:26,24,6.37,1,0,2,A282
T500806,C3504,投诉,P4,在线,2026-04-25 05:00:00,2026-04-26 09:13:01,72,28.22,1,0,2,A198
T500807,C3369,投诉,P4,邮件,2026-02-27 08:00:00,2026-02-28 03:21:49,72,19.36,1,0,5,A239
T500808,C2011,故障申报,P2,在线,2026-04-17 20:00:00,2026-04-17 21:10:29,8,1.17,1,0,4,A261
T500809,C1980,其他,P3,App,2026-03-04 21:00:00,2026-03-05 07:30:25,24,10.51,1,0,4,A150
T500810,C1541,投诉,P3,在线,2026-02-12 04:00:00,2026-02-12 10:39:30,24,6.66,1,0,5,A280
T500811,C1754,其他,P2,邮件,2026-01-24 16:00:00,2026-01-24 16:33:36,8,0.56,1,0,5,A257
T500812,C3508,故障申报,P1,在线,2026-01-02 11:00:00,2026-01-02 11:30:00,4,0.5,1,0,4,A108
T500813,C1428,咨询,P4,App,2026-02-05 02:00:00,2026-02-06 00:56:03,72,22.93,1,0,5,A196
T500814,C3808,业务变更,P4,热线,2026-02-27 15:00:00,2026-02-28 01:54:32,72,10.91,1,0,4,A279
T500815,C1270,投诉,P1,热线,2026-03-06 00:00:00,2026-03-06 00:57:30,4,0.96,1,0,5,A269
T500816,C1174,业务变更,P4,热线,2026-02-15 00:00:00,2026-02-15 07:55:24,72,7.92,1,0,5,A212
T500817,C2096,其他,P1,热线,2026-03-11 11:00:00,2026-03-11 12:08:17,4,1.14,1,0,4,A219
T500818,C3992,退订,P2,App,2026-03-13 14:00:00,2026-03-13 19:36:39,8,5.61,1,1,5,A188
T500819,C1429,业务变更,P1,热线,2026-03-25 22:00:00,2026-03-25 22:41:55,4,0.7,1,0,5,A114
T500820,C2863,投诉,P3,App,2026-03-20 19:00:00,2026-03-21 00:35:45,24,5.6,1,0,2,A177
T500821,C1266,故障申报,P3,邮件,2026-03-25 18:00:00,2026-03-26 03:26:22,24,9.44,1,0,3,A130
T500822,C2765,咨询,P1,邮件,2026-02-11 18:00:00,2026-02-11 18:51:33,4,0.86,1,0,1,A238
T500823,C2076,业务变更,P4,热线,2026-01-20 00:00:00,2026-01-29 09:56:46,72,225.95,0,0,3,A100
T500824,C3149,退订,P2,在线,2026-03-02 08:00:00,2026-03-02 11:55:40,8,3.93,1,0,2,A164
T500825,C1680,退订,P3,热线,2026-04-01 23:00:00,2026-04-02 14:06:09,24,15.1,1,0,5,A158
T500826,C2553,咨询,P4,热线,2026-01-15 20:00:00,2026-01-16 00:03:05,72,4.05,1,0,4,A164
T500827,C3330,投诉,P1,热线,2026-02-22 00:00:00,2026-02-22 00:30:00,4,0.5,1,0,4,A105
T500828,C1162,退订,P2,在线,2026-02-02 06:00:00,2026-02-02 06:43:22,8,0.72,1,0,3,A248
T500829,C3978,业务变更,P2,App,2026-04-26 11:00:00,2026-04-26 15:51:19,8,4.86,1,0,5,A135
T500830,C3786,退订,P2,邮件,2026-04-22 01:00:00,2026-04-22 01:30:00,8,0.5,1,0,5,A111
T500831,C2780,其他,P1,在线,2026-02-02 08:00:00,2026-02-02 09:29:55,4,1.5,1,0,3,A233
T500832,C3644,咨询,P3,App,2026-02-18 13:00:00,2026-02-19 08:10:47,24,19.18,1,0,4,A207
T500833,C3690,业务变更,P2,邮件,2026-01-19 08:00:00,2026-01-19 19:01:23,8,11.02,0,0,5,A151
T500834,C2710,其他,P4,在线,2026-03-25 07:00:00,2026-03-27 19:45:34,72,60.76,1,1,4,A194
T500835,C3115,其他,P1,App,2026-04-04 21:00:00,2026-04-04 23:53:37,4,2.89,1,0,4,A184
T500836,C2661,业务变更,P4,热线,2026-01-18 16:00:00,2026-01-18 16:30:00,72,0.5,1,1,5,A193
T500837,C1284,故障申报,P4,邮件,2026-04-06 23:00:00,2026-04-07 12:56:50,72,13.95,1,0,5,A204
T500838,C1160,退订,P1,邮件,2026-04-20 11:00:00,2026-04-20 11:52:18,4,0.87,1,0,5,A125
T500839,C3590,其他,P2,在线,2026-01-02 08:00:00,2026-01-02 12:31:28,8,4.52,1,0,5,A163
T500840,C3306,退订,P4,App,2026-03-15 09:00:00,2026-03-17 12:42:09,72,51.7,1,0,3,A165
T500841,C1977,退订,P4,App,2026-03-08 09:00:00,2026-03-10 04:00:00,72,43.0,1,0,3,A233
T500842,C2679,其他,P4,热线,2026-01-03 23:00:00,2026-01-09 08:36:59,72,129.62,0,0,5,A128
T500843,C3282,投诉,P4,App,2026-01-21 21:00:00,2026-01-22 07:44:46,72,10.75,1,0,4,A109
T500844,C1233,投诉,P4,邮件,2026-04-09 04:00:00,2026-04-10 11:47:21,72,31.79,1,0,5,A297
T500845,C1016,故障申报,P4,在线,2026-04-20 11:00:00,2026-04-27 19:12:56,72,176.22,0,0,4,A101
T500846,C1448,其他,P2,在线,2026-04-25 22:00:00,2026-04-25 22:30:00,8,0.5,1,0,4,A133
T500847,C1689,咨询,P1,在线,2026-01-14 17:00:00,2026-01-14 20:48:26,4,3.81,1,0,4,A157
T500848,C1420,故障申报,P1,在线,2026-03-26 06:00:00,2026-03-26 06:30:00,4,0.5,1,0,4,A112
T500849,C2081,退订,P2,邮件,2026-01-10 07:00:00,2026-01-10 18:39:15,8,11.65,0,0,4,A173
T500850,C1003,退订,P1,在线,2026-02-12 04:00:00,2026-02-12 04:55:39,4,0.93,1,0,4,A106
T500851,C1889,业务变更,P1,热线,2026-01-19 21:00:00,2026-01-19 21:30:00,4,0.5,1,0,5,A214
T500852,C3682,故障申报,P1,热线,2026-04-05 12:00:00,2026-04-05 14:40:06,4,2.67,1,0,4,A220
T500853,C1960,投诉,P3,热线,2026-02-18 22:00:00,2026-02-19 04:14:41,24,6.24,1,0,4,A228
T500854,C2640,投诉,P4,热线,2026-04-16 17:00:00,2026-04-17 12:04:23,72,19.07,1,0,4,A249
T500855,C2730,退订,P1,App,2026-02-13 23:00:00,2026-02-13 23:40:21,4,0.67,1,0,4,A161
T500856,C3008,业务变更,P4,在线,2026-01-14 21:00:00,2026-01-15 11:24:49,72,14.41,1,0,2,A221
T500857,C1414,业务变更,P1,热线,2026-01-19 22:00:00,2026-01-20 00:21:02,4,2.35,1,0,5,A166
T500858,C3154,退订,P4,App,2026-03-08 04:00:00,2026-03-10 21:48:09,72,65.8,1,0,5,A118
T500859,C3982,退订,P1,App,2026-01-26 02:00:00,2026-01-26 02:39:39,4,0.66,1,0,4,A104
T500860,C2823,退订,P4,热线,2026-04-02 15:00:00,2026-04-03 05:28:01,72,14.47,1,0,2,A148
T500861,C3677,故障申报,P1,在线,2026-01-20 12:00:00,2026-01-20 12:50:21,4,0.84,1,1,5,A159
T500862,C1100,其他,P1,在线,2026-03-20 00:00:00,2026-03-20 02:14:58,4,2.25,1,0,5,A214
T500863,C3667,故障申报,P1,在线,2026-01-09 05:00:00,2026-01-09 06:15:56,4,1.27,1,0,4,A207
T500864,C1401,咨询,P2,邮件,2026-01-15 20:00:00,2026-01-15 22:04:28,8,2.07,1,0,4,A107
T500865,C1149,故障申报,P1,App,2026-02-09 03:00:00,2026-02-09 08:45:40,4,5.76,0,0,4,A169
T500866,C2475,投诉,P2,热线,2026-02-08 01:00:00,2026-02-08 12:59:15,8,11.99,0,0,4,A214
T500867,C3860,退订,P4,邮件,2026-02-07 10:00:00,2026-02-07 23:42:47,72,13.71,1,0,4,A260
T500868,C2198,投诉,P3,在线,2026-04-15 00:00:00,2026-04-15 03:00:45,24,3.01,1,0,5,A216
T500869,C1575,故障申报,P1,热线,2026-04-19 16:00:00,2026-04-19 19:27:52,4,3.46,1,0,5,A292
T500870,C3948,咨询,P3,App,2026-02-05 02:00:00,2026-02-05 17:26:29,24,15.44,1,0,3,A230
T500871,C3492,投诉,P4,在线,2026-02-10 11:00:00,2026-02-12 02:38:06,72,39.64,1,0,1,A163
T500872,C1877,咨询,P1,热线,2026-02-01 01:00:00,2026-02-01 03:38:59,4,2.65,1,0,5,A194
T500873,C3849,投诉,P4,在线,2026-01-19 03:00:00,2026-01-19 22:47:12,72,19.79,1,0,3,A149
T500874,C3399,退订,P2,邮件,2026-02-16 22:00:00,2026-02-17 00:33:28,8,2.56,1,0,5,A234
T500875,C2501,其他,P2,在线,2026-03-24 02:00:00,2026-03-24 13:21:51,8,11.36,0,0,5,A239
T500876,C1785,投诉,P2,App,2026-04-05 00:00:00,2026-04-05 04:52:23,8,4.87,1,0,1,A140
T500877,C1649,投诉,P1,邮件,2026-04-22 16:00:00,2026-04-22 17:33:30,4,1.56,1,0,5,A242
T500878,C2245,其他,P2,邮件,2026-03-09 03:00:00,2026-03-09 11:58:36,8,8.98,0,0,4,A127
T500879,C1858,投诉,P3,App,2026-04-04 08:00:00,2026-04-04 20:42:19,24,12.71,1,0,3,A108
T500880,C2809,咨询,P2,热线,2026-01-26 19:00:00,2026-01-26 22:00:51,8,3.01,1,0,4,A203
T500881,C1061,故障申报,P4,在线,2026-04-26 07:00:00,2026-04-28 23:12:00,72,64.2,1,0,5,A146
T500882,C2958,业务变更,P1,邮件,2026-02-27 06:00:00,2026-02-27 07:39:28,4,1.66,1,1,5,A288
T500883,C1222,其他,P3,在线,2026-01-11 16:00:00,2026-01-11 16:38:40,24,0.64,1,0,5,A118
T500884,C3330,咨询,P2,邮件,2026-04-08 00:00:00,2026-04-08 05:53:46,8,5.9,1,0,1,A294
T500885,C2431,投诉,P1,在线,2026-03-21 05:00:00,2026-03-21 05:30:00,4,0.5,1,0,5,A296
T500886,C1042,退订,P3,热线,2026-03-04 14:00:00,2026-03-05 03:21:01,24,13.35,1,0,2,A225
T500887,C3168,故障申报,P2,App,2026-03-17 19:00:00,2026-03-17 23:49:50,8,4.83,1,0,4,A237
T500888,C3026,咨询,P1,App,2026-04-20 19:00:00,2026-04-20 19:30:00,4,0.5,1,0,4,A182
T500889,C2305,故障申报,P3,在线,2026-04-14 14:00:00,2026-04-14 23:47:43,24,9.8,1,0,3,A296
T500890,C3765,咨询,P3,App,2026-02-01 23:00:00,2026-02-03 12:42:52,24,37.71,0,0,5,A262
T500891,C3604,故障申报,P1,热线,2026-02-08 01:00:00,2026-02-08 01:37:35,4,0.63,1,0,5,A165
T500892,C1128,故障申报,P2,邮件,2026-03-02 04:00:00,2026-03-02 08:31:17,8,4.52,1,0,2,A280
T500893,C3527,故障申报,P4,App,2026-02-15 16:00:00,2026-02-16 20:52:44,72,28.88,1,0,4,A109
T500894,C2656,退订,P1,在线,2026-04-25 13:00:00,2026-04-25 16:07:55,4,3.13,1,0,4,A142
T500895,C1861,其他,P1,在线,2026-03-24 17:00:00,2026-03-24 17:38:13,4,0.64,1,0,5,A209
T500896,C2261,投诉,P4,邮件,2026-01-06 21:00:00,2026-01-07 20:27:30,72,23.46,1,0,4,A286
T500897,C3968,故障申报,P4,App,2026-02-10 06:00:00,2026-02-11 08:10:50,72,26.18,1,0,4,A214
T500898,C3662,投诉,P4,邮件,2026-03-12 18:00:00,2026-03-13 19:59:26,72,25.99,1,0,4,A249
T500899,C1826,咨询,P2,App,2026-01-26 08:00:00,2026-01-26 09:54:52,8,1.91,1,0,4,A170
T500900,C3075,其他,P4,热线,2026-01-04 15:00:00,2026-01-07 10:19:07,72,67.32,1,0,5,A254
T500901,C3219,业务变更,P2,邮件,2026-01-01 02:00:00,2026-01-01 02:30:00,8,0.5,1,0,4,A257
T500902,C3215,退订,P1,在线,2026-01-27 04:00:00,2026-01-27 05:34:10,4,1.57,1,0,4,A143
T500903,C3950,故障申报,P3,App,2026-04-21 03:00:00,2026-04-21 05:21:09,24,2.35,1,1,4,A148
T500904,C3230,其他,P3,在线,2026-04-14 20:00:00,2026-04-14 20:30:00,24,0.5,1,0,3,A288
T500905,C3838,故障申报,P1,在线,2026-03-09 17:00:00,2026-03-09 17:50:52,4,0.85,1,0,2,A226
T500906,C2796,咨询,P4,热线,2026-02-19 13:00:00,2026-02-20 00:53:22,72,11.89,1,0,1,A179
T500907,C1673,投诉,P2,App,2026-02-27 20:00:00,2026-02-28 06:40:52,8,10.68,0,0,3,A128
T500908,C2292,业务变更,P1,邮件,2026-03-14 05:00:00,2026-03-14 05:30:00,4,0.5,1,0,5,A188
T500909,C2552,其他,P3,在线,2026-01-08 04:00:00,2026-01-08 16:17:38,24,12.29,1,0,3,A247
T500910,C2905,咨询,P3,热线,2026-02-11 00:00:00,2026-02-11 19:45:55,24,19.77,1,0,4,A103
T500911,C3737,退订,P3,热线,2026-02-19 07:00:00,2026-02-19 08:08:54,24,1.15,1,0,5,A255
T500912,C2215,投诉,P2,邮件,2026-03-20 00:00:00,2026-03-20 02:25:20,8,2.42,1,0,4,A174
T500913,C3422,业务变更,P4,App,2026-03-26 04:00:00,2026-03-27 07:37:57,72,27.63,1,0,4,A210
T500914,C2316,退订,P1,App,2026-03-12 12:00:00,2026-03-12 15:07:24,4,3.12,1,0,2,A159
T500915,C3895,退订,P4,热线,2026-01-07 02:00:00,2026-01-08 11:06:37,72,33.11,1,0,4,A127
T500916,C2539,退订,P1,在线,2026-03-11 06:00:00,2026-03-11 06:57:41,4,0.96,1,0,2,A227
T500917,C2318,其他,P3,邮件,2026-04-09 20:00:00,2026-04-09 21:16:49,24,1.28,1,1,4,A208
T500918,C3750,投诉,P4,热线,2026-03-21 03:00:00,2026-03-26 04:18:10,72,121.3,0,0,3,A129
T500919,C4000,退订,P4,热线,2026-04-27 18:00:00,2026-05-01 06:02:29,72,84.04,0,1,3,A202
T500920,C3352,咨询,P4,热线,2026-02-18 09:00:00,2026-02-18 14:18:20,72,5.31,1,0,3,A237
T500921,C1165,咨询,P2,热线,2026-03-24 02:00:00,2026-03-24 03:37:03,8,1.62,1,0,2,A139
T500922,C2875,业务变更,P3,邮件,2026-01-25 02:00:00,2026-01-26 00:22:46,24,22.38,1,0,4,A150
T500923,C1005,业务变更,P3,App,2026-03-08 12:00:00,2026-03-08 15:32:33,24,3.54,1,0,3,A253
T500924,C2218,退订,P2,在线,2026-04-13 21:00:00,2026-04-14 14:09:50,8,17.16,0,0,1,A272
T500925,C1787,咨询,P4,App,2026-04-07 04:00:00,2026-04-09 15:07:30,72,59.13,1,0,3,A228
T500926,C1198,其他,P4,邮件,2026-03-13 23:00:00,2026-03-15 03:38:59,72,28.65,1,0,1,A119
T500927,C2012,业务变更,P2,App,2026-01-04 13:00:00,2026-01-04 15:32:45,8,2.55,1,1,4,A169
T500928,C2209,咨询,P3,热线,2026-03-04 22:00:00,2026-03-05 04:59:53,24,7.0,1,0,3,A247
T500929,C2365,其他,P3,热线,2026-03-02 11:00:00,2026-03-02 11:30:00,24,0.5,1,0,5,A119
T500930,C2467,其他,P4,在线,2026-02-07 17:00:00,2026-02-10 20:49:04,72,75.82,0,0,4,A242
T500931,C2553,其他,P2,App,2026-02-09 05:00:00,2026-02-09 10:49:11,8,5.82,1,0,5,A220
T500932,C3686,业务变更,P1,在线,2026-02-14 22:00:00,2026-02-14 23:21:58,4,1.37,1,0,4,A190
T500933,C1615,咨询,P2,邮件,2026-03-08 20:00:00,2026-03-08 23:34:40,8,3.58,1,0,5,A102
T500934,C3287,投诉,P4,邮件,2026-04-03 11:00:00,2026-04-03 18:02:59,72,7.05,1,0,4,A214
T500935,C1326,投诉,P3,在线,2026-01-19 00:00:00,2026-01-19 07:20:20,24,7.34,1,0,5,A154
T500936,C2814,咨询,P1,在线,2026-02-07 05:00:00,2026-02-07 08:10:31,4,3.18,1,0,5,A142
T500937,C2616,退订,P4,App,2026-03-03 07:00:00,2026-03-03 17:03:32,72,10.06,1,0,5,A153
T500938,C2080,投诉,P1,热线,2026-04-07 15:00:00,2026-04-07 15:30:00,4,0.5,1,0,3,A288
T500939,C2137,其他,P2,在线,2026-03-18 11:00:00,2026-03-18 16:19:42,8,5.33,1,0,5,A297
T500940,C3521,故障申报,P3,热线,2026-03-21 12:00:00,2026-03-21 19:19:24,24,7.32,1,0,4,A237
T500941,C2073,咨询,P2,App,2026-03-27 23:00:00,2026-03-27 23:30:00,8,0.5,1,0,3,A147
T500942,C1457,业务变更,P1,邮件,2026-01-04 06:00:00,2026-01-04 07:19:09,4,1.32,1,0,4,A287
T500943,C3560,故障申报,P3,热线,2026-01-01 07:00:00,2026-01-01 18:43:49,24,11.73,1,0,4,A191
T500944,C3557,其他,P3,App,2026-02-10 14:00:00,2026-02-10 21:03:20,24,7.06,1,0,4,A241
T500945,C2246,投诉,P3,邮件,2026-03-27 00:00:00,2026-03-27 04:40:59,24,4.68,1,0,5,A214
T500946,C2241,故障申报,P2,在线,2026-04-04 02:00:00,2026-04-04 15:43:06,8,13.72,0,0,5,A203
T500947,C3361,其他,P1,在线,2026-04-06 02:00:00,2026-04-06 02:30:00,4,0.5,1,0,5,A113
T500948,C1595,退订,P2,热线,2026-03-17 05:00:00,2026-03-17 12:26:39,8,7.44,1,0,5,A113
T500949,C1743,咨询,P2,在线,2026-02-17 14:00:00,2026-02-17 18:48:40,8,4.81,1,0,1,A241
T500950,C1102,故障申报,P4,邮件,2026-03-26 12:00:00,2026-03-27 04:17:02,72,16.28,1,0,5,A282
T500951,C3775,故障申报,P2,热线,2026-02-20 10:00:00,2026-02-20 19:42:51,8,9.71,0,0,4,A239
T500952,C3310,业务变更,P1,热线,2026-01-22 14:00:00,2026-01-22 16:42:50,4,2.71,1,0,4,A130
T500953,C2016,投诉,P4,在线,2026-01-16 09:00:00,2026-01-17 15:04:01,72,30.07,1,0,4,A107
T500954,C3099,其他,P3,在线,2026-03-20 21:00:00,2026-03-21 02:12:33,24,5.21,1,0,4,A181
T500955,C3848,业务变更,P1,在线,2026-03-11 19:00:00,2026-03-11 19:30:00,4,0.5,1,0,4,A232
T500956,C2020,其他,P1,在线,2026-01-27 11:00:00,2026-01-27 19:15:02,4,8.25,0,0,5,A213
T500957,C3566,故障申报,P2,热线,2026-01-14 21:00:00,2026-01-14 22:45:59,8,1.77,1,0,4,A274
T500958,C2480,咨询,P1,热线,2026-01-25 03:00:00,2026-01-25 05:11:03,4,2.18,1,0,4,A136
T500959,C3544,退订,P4,App,2026-02-18 19:00:00,2026-02-21 13:49:32,72,66.83,1,0,5,A132
T500960,C2129,其他,P1,热线,2026-04-06 19:00:00,2026-04-06 19:30:00,4,0.5,1,0,3,A276
T500961,C1198,咨询,P4,热线,2026-01-13 11:00:00,2026-01-14 04:48:10,72,17.8,1,0,1,A261
T500962,C1678,故障申报,P1,App,2026-01-20 16:00:00,2026-01-20 16:30:00,4,0.5,1,1,4,A251
T500963,C1319,咨询,P1,在线,2026-04-04 21:00:00,2026-04-04 21:42:44,4,0.71,1,0,4,A139
T500964,C1823,投诉,P4,邮件,2026-04-26 13:00:00,2026-04-26 19:37:02,72,6.62,1,0,5,A158
T500965,C3994,业务变更,P2,App,2026-01-20 16:00:00,2026-01-20 21:47:13,8,5.79,1,0,5,A135
T500966,C1555,咨询,P4,邮件,2026-03-23 23:00:00,2026-03-25 12:18:43,72,37.31,1,0,4,A213
T500967,C3748,其他,P3,App,2026-03-11 16:00:00,2026-03-12 13:45:51,24,21.76,1,1,4,A201
T500968,C1565,故障申报,P1,热线,2026-02-23 08:00:00,2026-02-23 08:58:40,4,0.98,1,0,4,A232
T500969,C3723,其他,P4,App,2026-04-21 20:00:00,2026-04-23 17:36:37,72,45.61,1,0,3,A187
T500970,C1914,其他,P1,在线,2026-02-17 04:00:00,2026-02-17 07:27:27,4,3.46,1,0,5,A160
