order_id,customer_id,region_l1,region_l2,bu_id,product_line,amount,order_date,period,channel,sales_manager_id,status
SO201371,C2362,华南,北线,BU-6,运营商网关,14.22,2025-02-06,2025Q1,电商,SM189,pending
SO201372,C1673,华中,南线,BU-1,AI 助理,24.49,2025-09-16,2025Q3,直销,SM126,closed
SO201373,C1185,西南,中线,BU-5,智能客服,1.95,2024-10-19,2024Q4,项目集采,SM246,closed
SO201374,C3482,华东,东线,BU-2,BSS-OSS,11.69,2025-07-09,2025Q3,项目集采,SM101,closed
SO201375,C1412,华北,东线,BU-4,AI 助理,115.23,2026-01-17,2026Q1,渠道,SM190,closed
SO201376,C1022,华北,北线,BU-1,IT 服务,115.42,2024-12-07,2024Q4,电商,SM120,closed
SO201377,C2473,华南,北线,BU-2,云平台,59.64,2026-02-04,2026Q1,渠道,SM165,closed
SO201378,C2922,西南,东线,BU-6,BSS-OSS,10.32,2025-06-23,2025Q2,项目集采,SM136,closed
SO201379,C3104,西南,东线,BU-5,数据中台,63.53,2026-01-26,2026Q1,电商,SM137,closed
SO201380,C1021,华中,东线,BU-2,智能客服,98.28,2024-11-26,2024Q4,渠道,SM140,shipping
SO201381,C3107,西南,东线,BU-2,运营商网关,4.23,2026-01-17,2026Q1,渠道,SM178,closed
SO201382,C1509,华中,北线,BU-6,数据中台,7.93,2026-01-13,2026Q1,直销,SM130,closed
SO201383,C1231,华北,中线,BU-3,IT 服务,6.88,2026-03-16,2026Q1,项目集采,SM222,closed
SO201384,C1384,华南,南线,BU-1,云平台,59.69,2024-01-05,2024Q1,项目集采,SM104,closed
SO201385,C2414,华东,东线,BU-5,智能客服,63.29,2025-11-08,2025Q4,项目集采,SM187,closed
SO201386,C2026,华东,北线,BU-6,IT 服务,18.68,2024-08-12,2024Q3,直销,SM133,shipping
SO201387,C1014,华南,北线,BU-6,运营商网关,135.99,2025-12-24,2025Q4,项目集采,SM181,closed
SO201388,C3267,西南,北线,BU-1,AI 助理,49.25,2026-02-15,2026Q1,渠道,SM167,closed
SO201389,C2150,华东,中线,BU-4,数据中台,4.83,2024-05-18,2024Q2,电商,SM118,closed
SO201390,C3550,华东,南线,BU-2,AI 助理,99.87,2025-02-06,2025Q1,项目集采,SM145,closed
SO201391,C1474,华中,南线,BU-2,BSS-OSS,121.05,2026-02-06,2026Q1,项目集采,SM116,closed
SO201392,C1588,华东,中线,BU-5,智能客服,23.76,2024-02-02,2024Q1,电商,SM136,closed
SO201393,C3861,华东,北线,BU-6,智能客服,12.56,2025-03-05,2025Q1,电商,SM100,closed
SO201394,C3775,华中,北线,BU-3,云平台,4.39,2026-02-07,2026Q1,直销,SM205,closed
SO201395,C3261,华东,南线,BU-2,BSS-OSS,12.51,2024-09-20,2024Q3,项目集采,SM175,closed
SO201396,C3452,华东,南线,BU-5,云平台,34.8,2026-03-09,2026Q1,项目集采,SM158,closed
SO201397,C3517,华中,东线,BU-5,数据中台,9.7,2026-01-19,2026Q1,项目集采,SM225,closed
SO201398,C1753,华中,中线,BU-4,AI 助理,4.76,2026-01-05,2026Q1,项目集采,SM194,shipping
SO201399,C3417,华南,北线,BU-1,智能客服,138.17,2025-08-25,2025Q3,电商,SM221,closed
SO201400,C2695,华中,南线,BU-3,运营商网关,9.31,2024-08-27,2024Q3,直销,SM136,closed
SO201401,C3536,西南,东线,BU-2,智能客服,24.7,2026-02-17,2026Q1,电商,SM104,shipping
SO201402,C2317,华北,中线,BU-2,AI 助理,5.15,2025-11-20,2025Q4,项目集采,SM171,shipping
SO201403,C2154,华东,南线,BU-1,AI 助理,123.04,2024-08-14,2024Q3,电商,SM224,closed
SO201404,C2253,华东,北线,BU-2,AI 助理,29.12,2026-03-19,2026Q1,直销,SM143,closed
SO201405,C1720,华东,中线,BU-5,数据中台,0.81,2024-04-01,2024Q2,项目集采,SM155,closed
SO201406,C2866,华中,东线,BU-2,BSS-OSS,3.45,2026-02-22,2026Q1,电商,SM230,closed
SO201407,C1431,华北,南线,BU-5,BSS-OSS,38.43,2026-02-22,2026Q1,渠道,SM134,closed
SO201408,C1269,华南,北线,BU-1,云平台,133.03,2025-05-19,2025Q2,电商,SM126,closed
SO201409,C1082,东北,东线,BU-2,BSS-OSS,14.12,2024-01-05,2024Q1,直销,SM117,closed
SO201410,C1735,华北,南线,BU-5,数据中台,50.79,2026-02-22,2026Q1,渠道,SM132,closed
SO201411,C2445,华南,中线,BU-3,IT 服务,30.877,2026-02-07,2026Q1,直销,SM135,closed
SO201412,C1122,华东,中线,BU-1,智能客服,20.3,2026-02-07,2026Q1,直销,SM243,closed
SO201413,C3450,华中,北线,BU-4,云平台,24.1,2025-01-26,2025Q1,电商,SM112,closed
SO201414,C3897,华南,北线,BU-4,智能客服,124.81,2026-03-15,2026Q1,项目集采,SM246,closed
SO201415,C2999,西南,东线,BU-2,AI 助理,32.7,2024-10-05,2024Q4,电商,SM212,shipping
SO201416,C1335,华南,中线,BU-5,IT 服务,31.77,2024-08-09,2024Q3,直销,SM169,shipping
SO201417,C3447,华南,中线,BU-6,运营商网关,72.0,2025-04-06,2025Q2,项目集采,SM111,closed
SO201418,C2846,华东,中线,BU-3,智能客服,72.0,2024-09-03,2024Q3,直销,SM191,closed
SO201419,C1801,华东,中线,BU-6,运营商网关,5.91,2026-01-10,2026Q1,渠道,SM132,closed
SO201420,C2473,华东,南线,BU-5,云平台,3.1,2026-02-13,2026Q1,直销,SM185,closed
SO201421,C2457,西南,南线,BU-3,智能客服,181.07,2026-01-21,2026Q1,项目集采,SM132,closed
SO201422,C3764,西南,北线,BU-1,数据中台,67.92,2024-06-24,2024Q2,项目集采,SM171,closed
SO201423,C3151,西南,中线,BU-6,IT 服务,12.18,2025-11-05,2025Q4,直销,SM119,closed
SO201424,C4000,华东,南线,BU-4,IT 服务,68.15,2026-02-27,2026Q1,电商,SM171,closed
SO201425,C3092,华南,南线,BU-4,智能客服,110.04,2024-11-21,2024Q4,渠道,SM199,closed
SO201426,C1772,华南,北线,BU-3,运营商网关,34.73,2025-04-24,2025Q2,直销,SM155,closed
SO201427,C1118,华北,东线,BU-3,BSS-OSS,21.12,2026-01-17,2026Q1,项目集采,SM232,closed
SO201428,C2540,华南,东线,BU-6,数据中台,7.22,2024-01-01,2024Q1,渠道,SM128,closed
SO201429,C1077,东北,东线,BU-6,IT 服务,23.08,2025-04-11,2025Q2,电商,SM115,closed
SO201430,C3921,华北,东线,BU-3,BSS-OSS,11.94,2026-03-02,2026Q1,渠道,SM166,closed
SO201431,C3157,华南,中线,BU-5,AI 助理,329.46,2024-12-12,2024Q4,电商,SM215,closed
SO201432,C2864,华南,北线,BU-4,IT 服务,39.29,2025-12-05,2025Q4,渠道,SM170,closed
SO201433,C1299,西南,东线,BU-6,AI 助理,63.71,2026-01-23,2026Q1,项目集采,SM200,shipping
SO201434,C1205,华东,南线,BU-1,BSS-OSS,4.91,2026-02-17,2026Q1,直销,SM199,closed
SO201435,C3711,华东,中线,BU-3,云平台,3.71,2026-01-07,2026Q1,项目集采,SM187,closed
SO201436,C3354,华中,北线,BU-4,AI 助理,49.12,2024-01-17,2024Q1,电商,SM248,closed
SO201437,C1537,华南,北线,BU-6,IT 服务,5.52,2026-03-26,2026Q1,直销,SM110,closed
SO201438,C2690,华北,北线,BU-3,运营商网关,19.89,2025-06-05,2025Q2,电商,SM139,pending
SO201439,C2330,华南,北线,BU-2,数据中台,35.81,2026-01-14,2026Q1,项目集采,SM111,closed
SO201440,C2863,华南,中线,BU-2,运营商网关,38.88,2025-05-16,2025Q2,渠道,SM167,shipping
SO201441,C1764,东北,北线,BU-4,智能客服,29.34,2026-02-11,2026Q1,直销,SM158,closed
SO201442,C2890,西南,南线,BU-6,运营商网关,34.01,2026-01-15,2026Q1,渠道,SM158,closed
SO201443,C2446,华北,北线,BU-5,运营商网关,4.6,2026-02-12,2026Q1,电商,SM154,closed
SO201444,C3205,西南,南线,BU-6,运营商网关,37.22,2026-01-17,2026Q1,渠道,SM154,pending
SO201445,C2522,华中,东线,BU-4,数据中台,73.9,2026-01-16,2026Q1,直销,SM224,closed
SO201446,C2281,华中,南线,BU-5,BSS-OSS,7.64,2025-04-14,2025Q2,渠道,SM128,shipping
SO201447,C2177,华北,中线,BU-3,IT 服务,20.88,2025-02-19,2025Q1,电商,SM116,closed
SO201448,C1835,华北,中线,BU-4,BSS-OSS,14.02,2026-03-13,2026Q1,直销,SM228,closed
SO201449,C3191,华北,南线,BU-1,BSS-OSS,1.27,2024-09-06,2024Q3,直销,SM116,closed
SO201450,C1488,华东,东线,BU-6,IT 服务,80.8,2026-03-25,2026Q1,渠道,SM175,closed
SO201451,C2792,华东,中线,BU-4,云平台,74.29,2025-09-18,2025Q3,直销,SM161,closed
SO201452,C3340,华东,南线,BU-5,云平台,35.39,2026-03-06,2026Q1,项目集采,SM155,closed
SO201453,C3553,华东,东线,BU-2,云平台,152.19,2024-07-06,2024Q3,直销,SM157,closed
SO201454,C1793,华东,东线,BU-3,BSS-OSS,23.09,2024-07-27,2024Q3,渠道,SM246,closed
SO201455,C1325,华北,南线,BU-1,运营商网关,23.21,2025-10-06,2025Q4,渠道,SM127,closed
SO201456,C2213,华北,北线,BU-2,BSS-OSS,90.76,2024-03-24,2024Q1,项目集采,SM170,closed
SO201457,C3364,西南,中线,BU-6,运营商网关,184.71,2024-04-18,2024Q2,渠道,SM139,closed
SO201458,C3159,东北,东线,BU-1,运营商网关,7.85,2024-08-14,2024Q3,直销,SM119,pending
SO201459,C1835,华南,中线,BU-3,数据中台,32.494,2026-03-14,2026Q1,直销,SM187,closed
SO201460,C3872,华北,中线,BU-4,IT 服务,63.1,2026-01-04,2026Q1,电商,SM154,closed
SO201461,C3007,华东,中线,BU-1,智能客服,106.22,2026-01-02,2026Q1,渠道,SM115,closed
SO201462,C2308,华东,中线,BU-4,数据中台,40.5,2025-11-04,2025Q4,电商,SM215,shipping
SO201463,C2736,东北,北线,BU-5,数据中台,49.73,2025-08-07,2025Q3,直销,SM212,closed
SO201464,C2648,华北,北线,BU-2,数据中台,219.04,2024-05-11,2024Q2,电商,SM193,closed
SO201465,C3909,华中,北线,BU-2,BSS-OSS,68.45,2025-08-24,2025Q3,渠道,SM164,shipping
SO201466,C3181,华东,中线,BU-2,数据中台,26.42,2026-02-14,2026Q1,直销,SM209,closed
SO201467,C3869,华东,南线,BU-2,BSS-OSS,40.43,2024-03-09,2024Q1,电商,SM206,closed
SO201468,C1831,华东,中线,BU-6,运营商网关,1.7,2026-02-09,2026Q1,项目集采,SM170,closed
SO201469,C1755,华北,南线,BU-1,运营商网关,27.85,2026-02-22,2026Q1,电商,SM151,closed
SO201470,C2555,西南,南线,BU-2,智能客服,3.75,2026-02-11,2026Q1,直销,SM121,closed
SO201471,C2799,华北,南线,BU-5,运营商网关,36.87,2025-10-25,2025Q4,电商,SM169,closed
SO201472,C2594,东北,南线,BU-1,IT 服务,13.26,2026-01-11,2026Q1,直销,SM164,closed
SO201473,C3336,华东,东线,BU-1,AI 助理,60.38,2024-10-19,2024Q4,渠道,SM141,pending
SO201474,C2102,华东,东线,BU-2,BSS-OSS,52.06,2025-01-15,2025Q1,电商,SM120,closed
SO201475,C2242,东北,南线,BU-6,数据中台,92.33,2025-09-26,2025Q3,项目集采,SM204,closed
SO201476,C2111,华东,中线,BU-5,数据中台,75.86,2026-01-22,2026Q1,渠道,SM195,closed
SO201477,C3147,华东,南线,BU-2,云平台,63.46,2025-06-15,2025Q2,直销,SM150,closed
SO201478,C2132,华北,北线,BU-6,BSS-OSS,100.13,2026-02-12,2026Q1,直销,SM146,closed
SO201479,C3811,西南,东线,BU-3,智能客服,24.54,2024-12-14,2024Q4,项目集采,SM162,closed
SO201480,C3906,华北,中线,BU-3,BSS-OSS,21.51,2025-04-23,2025Q2,电商,SM109,closed
SO201481,C2767,华南,南线,BU-5,运营商网关,12.52,2025-03-25,2025Q1,直销,SM169,closed
SO201482,C1627,华东,北线,BU-6,运营商网关,17.61,2026-03-07,2026Q1,电商,SM236,closed
SO201483,C1084,华东,南线,BU-6,数据中台,143.15,2025-01-09,2025Q1,电商,SM195,closed
SO201484,C2104,华东,东线,BU-3,BSS-OSS,41.92,2025-07-22,2025Q3,渠道,SM215,closed
SO201485,C1261,华北,东线,BU-2,IT 服务,16.55,2025-07-25,2025Q3,直销,SM249,closed
SO201486,C3269,西南,中线,BU-4,BSS-OSS,99.77,2025-03-06,2025Q1,直销,SM190,closed
SO201487,C2523,华北,东线,BU-5,智能客服,122.5,2026-03-09,2026Q1,项目集采,SM160,closed
SO201488,C2781,华北,中线,BU-1,BSS-OSS,46.86,2024-11-24,2024Q4,渠道,SM235,shipping
SO201489,C1924,华东,东线,BU-6,数据中台,23.06,2026-02-08,2026Q1,渠道,SM141,closed
SO201490,C3510,华东,东线,BU-4,IT 服务,14.57,2024-04-10,2024Q2,渠道,SM196,closed
SO201491,C1959,华北,南线,BU-1,云平台,79.15,2025-01-27,2025Q1,渠道,SM227,closed
SO201492,C1443,华南,南线,BU-2,智能客服,54.17,2025-12-24,2025Q4,直销,SM126,closed
SO201493,C3052,华北,中线,BU-5,IT 服务,293.48,2026-02-18,2026Q1,项目集采,SM213,closed
SO201494,C1258,华南,北线,BU-2,智能客服,11.08,2025-05-23,2025Q2,渠道,SM202,shipping
SO201495,C2283,华北,南线,BU-4,运营商网关,18.87,2025-08-23,2025Q3,渠道,SM116,closed
SO201496,C1294,华南,中线,BU-6,AI 助理,13.29,2026-01-04,2026Q1,直销,SM154,closed
SO201497,C3279,华东,南线,BU-6,数据中台,44.74,2025-02-15,2025Q1,渠道,SM177,closed
SO201498,C3374,华中,南线,BU-2,AI 助理,148.1,2026-03-22,2026Q1,直销,SM216,closed
SO201499,C3675,华中,南线,BU-3,IT 服务,263.61,2024-12-09,2024Q4,渠道,SM223,closed
SO201500,C2361,华东,北线,BU-2,运营商网关,1.96,2025-05-04,2025Q2,直销,SM214,shipping
SO201501,C1007,华中,中线,BU-5,AI 助理,287.86,2024-07-24,2024Q3,直销,SM115,closed
SO201502,C1024,西南,中线,BU-5,IT 服务,32.94,2024-12-21,2024Q4,渠道,SM142,closed
SO201503,C3475,华北,北线,BU-3,数据中台,82.43,2025-06-13,2025Q2,渠道,SM249,closed
SO201504,C2663,西南,中线,BU-1,数据中台,69.66,2025-11-06,2025Q4,渠道,SM249,closed
SO201505,C2943,华东,北线,BU-1,AI 助理,2.33,2025-03-04,2025Q1,直销,SM106,pending
SO201506,C1032,华南,南线,BU-1,IT 服务,57.81,2025-03-07,2025Q1,直销,SM186,closed
SO201507,C2583,华南,东线,BU-4,云平台,18.48,2026-02-08,2026Q1,直销,SM184,closed
SO201508,C3059,华东,东线,BU-5,数据中台,16.24,2026-02-14,2026Q1,渠道,SM113,closed
SO201509,C2059,华北,南线,BU-6,IT 服务,35.18,2025-03-04,2025Q1,直销,SM179,closed
SO201510,C2691,华南,南线,BU-3,智能客服,19.06,2024-08-25,2024Q3,渠道,SM236,closed
SO201511,C2797,华东,南线,BU-5,云平台,10.22,2024-04-03,2024Q2,直销,SM186,closed
SO201512,C1366,华东,东线,BU-6,数据中台,71.7,2026-02-23,2026Q1,渠道,SM205,closed
SO201513,C3271,华东,中线,BU-3,智能客服,19.99,2026-03-17,2026Q1,直销,SM101,closed
SO201514,C3302,华东,东线,BU-5,BSS-OSS,98.12,2024-06-26,2024Q2,项目集采,SM138,closed
SO201515,C3641,华东,东线,BU-4,运营商网关,96.86,2025-07-10,2025Q3,渠道,SM206,closed
SO201516,C3746,华南,东线,BU-1,智能客服,37.18,2025-06-25,2025Q2,直销,SM229,closed
SO201517,C2252,华东,北线,BU-6,AI 助理,90.21,2026-03-11,2026Q1,项目集采,SM108,pending
SO201518,C2125,华东,南线,BU-6,AI 助理,13.93,2025-04-24,2025Q2,项目集采,SM176,closed
SO201519,C2563,西南,中线,BU-2,运营商网关,17.84,2024-08-23,2024Q3,项目集采,SM133,closed
SO201520,C1250,华南,南线,BU-1,AI 助理,6.19,2025-12-25,2025Q4,项目集采,SM156,closed
SO201521,C1611,华东,中线,BU-3,AI 助理,12.93,2026-02-26,2026Q1,项目集采,SM177,shipping
SO201522,C2947,华东,南线,BU-2,数据中台,49.69,2026-01-07,2026Q1,直销,SM206,closed
SO201523,C3163,华东,南线,BU-6,数据中台,76.17,2026-02-01,2026Q1,渠道,SM130,closed
SO201524,C3780,华中,东线,BU-6,数据中台,9.72,2026-03-17,2026Q1,渠道,SM143,pending
SO201525,C2170,华南,北线,BU-2,BSS-OSS,22.79,2026-03-23,2026Q1,直销,SM220,closed
SO201526,C2293,华南,中线,BU-3,运营商网关,3.2129999999999996,2026-02-14,2026Q1,项目集采,SM128,closed
SO201527,C3562,华东,南线,BU-3,AI 助理,19.97,2025-12-22,2025Q4,项目集采,SM218,closed
SO201528,C3556,华北,南线,BU-1,智能客服,45.48,2026-01-06,2026Q1,项目集采,SM174,closed
SO201529,C1888,东北,南线,BU-6,IT 服务,67.65,2026-01-16,2026Q1,直销,SM230,shipping
SO201530,C1608,华南,东线,BU-6,AI 助理,24.31,2026-03-11,2026Q1,渠道,SM220,closed
SO201531,C1405,华东,中线,BU-2,数据中台,14.0,2026-02-04,2026Q1,直销,SM208,closed
SO201532,C1934,西南,北线,BU-3,AI 助理,6.14,2026-03-06,2026Q1,渠道,SM123,closed
SO201533,C1792,东北,中线,BU-6,IT 服务,66.81,2026-01-10,2026Q1,电商,SM114,closed
SO201534,C1280,华北,东线,BU-2,IT 服务,20.73,2025-05-08,2025Q2,直销,SM222,closed
SO201535,C1814,华南,北线,BU-3,运营商网关,47.669999999999995,2026-01-07,2026Q1,渠道,SM162,closed
SO201536,C1527,华中,北线,BU-6,数据中台,47.48,2024-02-03,2024Q1,渠道,SM210,closed
SO201537,C1846,东北,南线,BU-6,智能客服,45.34,2025-11-11,2025Q4,项目集采,SM214,closed
SO201538,C3656,华东,北线,BU-1,数据中台,105.42,2026-01-02,2026Q1,电商,SM227,closed
SO201539,C1040,华北,南线,BU-3,AI 助理,142.63,2025-04-05,2025Q2,项目集采,SM243,closed
SO201540,C1372,华东,北线,BU-4,智能客服,219.39,2024-01-01,2024Q1,直销,SM235,closed
SO201541,C1179,华东,北线,BU-6,运营商网关,60.84,2025-08-26,2025Q3,电商,SM231,closed
SO201542,C3802,华北,北线,BU-6,BSS-OSS,91.74,2024-07-16,2024Q3,直销,SM169,closed
SO201543,C3641,华北,中线,BU-3,BSS-OSS,71.77,2026-02-04,2026Q1,电商,SM221,closed
SO201544,C1791,华东,东线,BU-4,BSS-OSS,62.84,2024-07-04,2024Q3,渠道,SM178,closed
SO201545,C3042,华东,中线,BU-2,运营商网关,69.11,2026-02-07,2026Q1,电商,SM173,shipping
SO201546,C3036,东北,东线,BU-5,运营商网关,44.09,2025-02-12,2025Q1,直销,SM152,closed
SO201547,C3636,华南,北线,BU-4,数据中台,178.48,2025-05-05,2025Q2,电商,SM219,closed
SO201548,C2575,华东,南线,BU-3,数据中台,8.05,2025-02-05,2025Q1,项目集采,SM184,closed
SO201549,C2527,华南,东线,BU-1,IT 服务,271.15,2025-06-03,2025Q2,电商,SM166,closed
SO201550,C1090,华中,南线,BU-1,数据中台,46.61,2026-01-14,2026Q1,项目集采,SM244,closed
SO201551,C2505,华东,南线,BU-2,智能客服,50.89,2024-03-01,2024Q1,渠道,SM139,closed
SO201552,C3715,华东,北线,BU-6,BSS-OSS,1.03,2026-03-02,2026Q1,电商,SM102,closed
SO201553,C2481,华北,北线,BU-4,AI 助理,26.31,2026-03-08,2026Q1,电商,SM243,shipping
SO201554,C2513,华东,中线,BU-3,BSS-OSS,41.99,2024-08-02,2024Q3,项目集采,SM153,closed
SO201555,C3661,华东,北线,BU-1,AI 助理,69.61,2025-05-17,2025Q2,渠道,SM116,closed
SO201556,C3390,华北,中线,BU-6,云平台,27.16,2024-06-13,2024Q2,项目集采,SM174,closed
SO201557,C2114,华东,中线,BU-5,云平台,43.25,2026-02-05,2026Q1,电商,SM114,closed
SO201558,C2860,华东,东线,BU-6,智能客服,37.38,2026-01-18,2026Q1,渠道,SM152,closed
SO201559,C3512,华中,东线,BU-1,数据中台,0.89,2025-01-27,2025Q1,直销,SM147,closed
SO201560,C3714,西南,东线,BU-4,AI 助理,27.15,2025-10-25,2025Q4,直销,SM157,closed
SO201561,C1009,华东,北线,BU-4,数据中台,42.87,2026-03-20,2026Q1,直销,SM185,closed
SO201562,C1055,华东,北线,BU-1,BSS-OSS,142.98,2025-07-05,2025Q3,电商,SM112,shipping
SO201563,C1675,华东,东线,BU-5,云平台,19.52,2025-08-07,2025Q3,渠道,SM160,closed
SO201564,C3039,华东,东线,BU-6,AI 助理,29.35,2024-05-02,2024Q2,直销,SM150,shipping
SO201565,C2671,华东,中线,BU-4,IT 服务,71.33,2024-05-18,2024Q2,电商,SM126,pending
SO201566,C3460,华北,南线,BU-4,智能客服,35.44,2024-08-11,2024Q3,项目集采,SM149,closed
SO201567,C3647,东北,中线,BU-1,AI 助理,115.89,2025-05-07,2025Q2,直销,SM242,closed
SO201568,C2883,华东,北线,BU-2,数据中台,144.99,2026-01-18,2026Q1,电商,SM120,closed
SO201569,C3925,华东,南线,BU-4,BSS-OSS,10.15,2024-09-04,2024Q3,电商,SM208,shipping
SO201570,C1481,华南,南线,BU-4,数据中台,81.56,2024-09-15,2024Q3,直销,SM240,shipping
SO201571,C2299,华东,中线,BU-1,云平台,29.71,2024-06-12,2024Q2,项目集采,SM113,closed
SO201572,C1677,华南,北线,BU-6,IT 服务,27.66,2025-01-09,2025Q1,渠道,SM133,closed
SO201573,C3498,华东,东线,BU-4,运营商网关,231.11,2026-03-25,2026Q1,渠道,SM197,closed
SO201574,C2704,华东,中线,BU-2,运营商网关,51.25,2024-10-12,2024Q4,直销,SM116,closed
SO201575,C3378,华南,南线,BU-1,智能客服,68.51,2025-07-25,2025Q3,渠道,SM191,closed
SO201576,C3474,华北,南线,BU-1,IT 服务,53.31,2026-01-07,2026Q1,渠道,SM110,closed
SO201577,C2065,华中,东线,BU-2,AI 助理,21.39,2026-01-11,2026Q1,渠道,SM181,closed
SO201578,C2560,华北,东线,BU-3,IT 服务,75.78,2025-11-25,2025Q4,直销,SM214,closed
SO201579,C3096,华北,南线,BU-1,智能客服,21.19,2026-01-06,2026Q1,电商,SM205,closed
SO201580,C3508,华中,东线,BU-2,云平台,103.43,2024-07-16,2024Q3,项目集采,SM238,closed
SO201581,C3503,西南,东线,BU-6,AI 助理,11.48,2025-07-08,2025Q3,渠道,SM233,closed
SO201582,C1355,华东,东线,BU-1,智能客服,50.4,2026-03-19,2026Q1,渠道,SM203,closed
SO201583,C3956,华北,南线,BU-2,IT 服务,99.64,2025-06-22,2025Q2,渠道,SM233,closed
SO201584,C4000,东北,北线,BU-4,智能客服,29.02,2025-01-08,2025Q1,渠道,SM225,closed
SO201585,C2415,华北,南线,BU-4,运营商网关,29.49,2024-12-11,2024Q4,电商,SM237,pending
SO201586,C1330,华东,东线,BU-3,BSS-OSS,4.07,2024-07-10,2024Q3,电商,SM128,closed
SO201587,C1047,华南,东线,BU-1,云平台,0.9,2025-12-24,2025Q4,项目集采,SM114,closed
SO201588,C3371,华南,东线,BU-3,智能客服,53.55,2024-10-18,2024Q4,电商,SM154,closed
SO201589,C3478,华南,南线,BU-3,数据中台,35.608999999999995,2026-01-11,2026Q1,渠道,SM171,closed
SO201590,C1667,华南,中线,BU-2,数据中台,6.93,2026-02-09,2026Q1,项目集采,SM165,closed
SO201591,C3118,华北,东线,BU-5,IT 服务,97.12,2024-06-15,2024Q2,项目集采,SM189,closed
SO201592,C3978,华南,东线,BU-2,智能客服,180.32,2025-04-14,2025Q2,电商,SM172,closed
SO201593,C3068,华南,南线,BU-4,运营商网关,19.09,2024-05-14,2024Q2,项目集采,SM179,closed
SO201594,C2622,华北,东线,BU-5,AI 助理,28.08,2026-02-04,2026Q1,渠道,SM201,closed
SO201595,C1287,华东,南线,BU-4,AI 助理,92.2,2024-01-16,2024Q1,渠道,SM127,closed
SO201596,C3834,华南,南线,BU-1,AI 助理,2.67,2024-06-24,2024Q2,电商,SM113,closed
SO201597,C1272,华东,北线,BU-6,IT 服务,42.51,2025-01-21,2025Q1,项目集采,SM223,shipping
SO201598,C2074,华东,中线,BU-5,BSS-OSS,48.84,2024-11-01,2024Q4,渠道,SM245,closed
SO201599,C3413,华北,北线,BU-6,BSS-OSS,49.94,2024-03-22,2024Q1,电商,SM126,closed
SO201600,C2374,华东,南线,BU-4,智能客服,148.18,2026-01-22,2026Q1,项目集采,SM233,pending
SO201601,C1145,华东,北线,BU-1,运营商网关,68.32,2025-08-15,2025Q3,直销,SM246,shipping
SO201602,C2062,东北,东线,BU-2,运营商网关,48.94,2025-02-14,2025Q1,项目集采,SM224,closed
SO201603,C3118,东北,北线,BU-5,IT 服务,6.0,2025-02-19,2025Q1,直销,SM128,closed
SO201604,C3070,华东,南线,BU-2,运营商网关,13.95,2024-04-01,2024Q2,项目集采,SM119,closed
SO201605,C2042,华中,南线,BU-6,运营商网关,32.42,2025-07-27,2025Q3,电商,SM224,shipping
