store_id,store_name,region,city,format,month,weekday_sales,weekend_sales,total_sales,gross_margin,headcount
S2095,门店-0095,东北,南京,旗舰店,2025-08,198.89,212.22,411.11,0.2106,6
S2095,门店-0095,东北,重庆,旗舰店,2025-09,65.26,91.14,156.4,0.2512,14
S2095,门店-0095,东北,南京,旗舰店,2025-10,97.41,92.54,189.95,0.2281,15
S2095,门店-0095,东北,西安,旗舰店,2025-11,53.95,48.76,102.7,0.3134,7
S2095,门店-0095,东北,武汉,旗舰店,2025-12,56.79,79.04,135.82,0.1816,13
S2096,门店-0096,华南,上海,旗舰店,2026-01,262.83,417.95,680.79,0.2572,7
S2096,门店-0096,华南,西安,旗舰店,2026-02,196.28,191.78,388.06,0.3353,4
S2096,门店-0096,华南,杭州,旗舰店,2026-03,114.51,109.04,223.55,0.2955,9
S2096,门店-0096,华南,南京,旗舰店,2026-04,267.33,219.93,487.26,0.2887,7
S2096,门店-0096,华南,武汉,旗舰店,2025-05,241.67,266.6,508.27,0.3129,6
S2096,门店-0096,华南,杭州,旗舰店,2025-06,138.86,165.39,304.25,0.2444,15
S2096,门店-0096,华南,重庆,旗舰店,2025-07,230.23,190.25,420.47,0.2836,11
S2096,门店-0096,华南,南京,旗舰店,2025-08,112.63,130.64,243.27,0.1917,8
S2096,门店-0096,华南,南京,旗舰店,2025-09,129.37,136.83,266.2,0.235,4
S2096,门店-0096,华南,北京,旗舰店,2025-10,297.78,455.03,752.8,0.2013,14
S2096,门店-0096,华南,重庆,旗舰店,2025-11,111.18,157.62,268.8,0.3302,14
S2096,门店-0096,华南,杭州,旗舰店,2025-12,297.48,472.61,770.09,0.2401,10
S2097,门店-0097,华北,成都,标准店,2026-01,224.18,310.72,534.89,0.2084,14
S2097,门店-0097,华北,南京,标准店,2026-02,72.26,114.35,186.62,0.2944,6
S2097,门店-0097,华北,西安,标准店,2026-03,266.66,280.47,547.13,0.2061,5
S2097,门店-0097,华北,杭州,标准店,2026-04,256.3,352.95,609.26,0.2742,5
S2097,门店-0097,华北,深圳,标准店,2025-05,216.67,230.91,447.57,0.1864,10
S2097,门店-0097,华北,上海,标准店,2025-06,109.71,116.24,225.95,0.2393,10
S2097,门店-0097,华北,北京,标准店,2025-07,183.55,230.8,414.36,0.1908,9
S2097,门店-0097,华北,上海,标准店,2025-08,75.56,117.96,193.52,0.2898,5
S2097,门店-0097,华北,深圳,标准店,2025-09,203.66,194.47,398.13,0.3088,9
S2097,门店-0097,华北,武汉,标准店,2025-10,223.16,340.14,563.3,0.2305,15
S2097,门店-0097,华北,上海,标准店,2025-11,176.24,247.15,423.39,0.2379,3
S2097,门店-0097,华北,武汉,标准店,2025-12,208.84,279.18,488.02,0.1879,6
S2098,门店-0098,西南,武汉,标准店,2026-01,231.93,254.28,486.2,0.3033,13
S2098,门店-0098,西南,北京,标准店,2026-02,139.52,142.48,282.0,0.263,3
S2098,门店-0098,西南,北京,标准店,2026-03,246.89,247.76,494.65,0.1986,4
S2098,门店-0098,西南,重庆,标准店,2026-04,147.55,201.8,349.36,0.1902,7
S2098,门店-0098,西南,北京,标准店,2025-05,204.11,261.74,465.85,0.2171,7
S2098,门店-0098,西南,重庆,标准店,2025-06,132.43,139.42,271.85,0.2472,4
S2098,门店-0098,西南,深圳,标准店,2025-07,211.61,315.43,527.04,0.2,9
S2098,门店-0098,西南,成都,标准店,2025-08,62.55,55.5,118.05,0.2969,6
S2098,门店-0098,西南,深圳,标准店,2025-09,73.14,101.62,174.76,0.303,10
S2098,门店-0098,西南,西安,标准店,2025-10,208.5,317.85,526.35,0.2119,7
S2098,门店-0098,西南,成都,标准店,2025-11,220.1,229.1,449.2,0.2702,5
S2098,门店-0098,西南,深圳,标准店,2025-12,121.08,100.88,221.95,0.2761,12
S2099,门店-0099,华中,杭州,标准店,2026-01,108.08,98.31,206.39,0.2627,8
S2099,门店-0099,华中,成都,标准店,2026-02,183.02,256.97,439.99,0.3164,14
S2099,门店-0099,华中,上海,标准店,2026-03,54.08,85.51,139.59,0.216,7
S2099,门店-0099,华中,杭州,标准店,2026-04,102.79,116.69,219.49,0.2713,3
S2099,门店-0099,华中,北京,标准店,2025-05,191.17,178.96,370.13,0.2008,15
S2099,门店-0099,华中,北京,标准店,2025-06,210.07,168.65,378.72,0.1965,11
S2099,门店-0099,华中,西安,标准店,2025-07,152.72,195.53,348.25,0.2481,5
S2099,门店-0099,华中,西安,标准店,2025-08,73.8,76.58,150.37,0.2409,3
S2099,门店-0099,华中,杭州,标准店,2025-09,220.41,334.11,554.52,0.186,13
S2099,门店-0099,华中,成都,标准店,2025-10,86.91,113.19,200.1,0.2454,4
S2099,门店-0099,华中,上海,标准店,2025-11,232.34,353.06,585.4,0.308,4
S2099,门店-0099,华中,广州,标准店,2025-12,62.62,71.88,134.5,0.2968,11
S2100,门店-0100,东北,武汉,标准店,2026-01,163.03,182.18,345.21,0.3187,11
S2100,门店-0100,东北,杭州,标准店,2026-02,208.02,319.18,527.19,0.1934,6
S2100,门店-0100,东北,深圳,标准店,2026-03,77.21,104.26,181.47,0.2236,5
S2100,门店-0100,东北,杭州,标准店,2026-04,72.08,105.02,177.1,0.207,15
S2100,门店-0100,东北,西安,标准店,2025-05,166.33,256.68,423.02,0.2181,12
S2100,门店-0100,东北,成都,标准店,2025-06,112.5,96.16,208.66,0.2354,12
S2100,门店-0100,东北,杭州,标准店,2025-07,232.8,207.47,440.27,0.2659,13
S2100,门店-0100,东北,广州,标准店,2025-08,185.85,157.03,342.88,0.2204,14
S2100,门店-0100,东北,重庆,标准店,2025-09,98.54,154.67,253.2,0.2787,8
S2100,门店-0100,东北,上海,标准店,2025-10,220.42,259.73,480.15,0.2495,11
S2100,门店-0100,东北,深圳,标准店,2025-11,100.96,150.05,251.01,0.3118,14
S2100,门店-0100,东北,广州,标准店,2025-12,210.79,290.93,501.71,0.3191,8
S2101,门店-0101,华中,北京,无人店,2026-01,103.78,126.18,229.96,0.2203,10
S2101,门店-0101,华中,上海,无人店,2026-02,171.99,206.78,378.76,0.2627,15
S2101,门店-0101,华中,广州,无人店,2026-03,236.05,268.05,504.1,0.2356,10
S2101,门店-0101,华中,南京,无人店,2026-04,88.3,133.35,221.65,0.2962,14
S2101,门店-0101,华中,成都,无人店,2025-05,194.02,234.15,428.17,0.2621,9
S2101,门店-0101,华中,西安,无人店,2025-06,170.23,184.86,355.08,0.1846,3
S2101,门店-0101,华中,西安,无人店,2025-07,214.39,226.57,440.95,0.2534,14
S2101,门店-0101,华中,重庆,无人店,2025-08,179.31,273.32,452.63,0.2762,9
S2101,门店-0101,华中,南京,无人店,2025-09,60.94,59.32,120.26,0.3062,7
S2101,门店-0101,华中,杭州,无人店,2025-10,197.96,296.47,494.43,0.3148,7
S2101,门店-0101,华中,杭州,无人店,2025-11,146.56,183.19,329.75,0.1995,14
S2101,门店-0101,华中,广州,无人店,2025-12,131.93,164.69,296.62,0.2324,5
S2102,门店-0102,华南,南京,便利店,2026-01,334.48,270.08,604.56,0.1892,13
S2102,门店-0102,华南,北京,便利店,2026-02,132.29,173.85,306.15,0.2351,4
S2102,门店-0102,华南,武汉,便利店,2026-03,346.89,529.79,876.68,0.3164,12
S2102,门店-0102,华南,广州,便利店,2026-04,104.94,152.51,257.45,0.2359,12
S2102,门店-0102,华南,武汉,便利店,2025-05,241.71,293.43,535.13,0.3259,10
S2102,门店-0102,华南,深圳,便利店,2025-06,259.02,283.93,542.95,0.2966,4
S2102,门店-0102,华南,广州,便利店,2025-07,231.65,363.91,595.57,0.1907,5
S2102,门店-0102,华南,南京,便利店,2025-08,217.77,325.17,542.95,0.2205,4
S2102,门店-0102,华南,深圳,便利店,2025-09,341.4,479.37,820.77,0.263,3
S2102,门店-0102,华南,杭州,便利店,2025-10,121.85,145.3,267.15,0.1897,12
S2102,门店-0102,华南,成都,便利店,2025-11,225.66,217.59,443.25,0.3188,12
S2102,门店-0102,华南,广州,便利店,2025-12,184.85,250.43,435.28,0.318,8
S2103,门店-0103,东北,西安,旗舰店,2026-01,162.42,142.91,305.33,0.2193,15
S2103,门店-0103,东北,西安,旗舰店,2026-02,56.72,89.11,145.83,0.3174,9
S2103,门店-0103,东北,西安,旗舰店,2026-03,171.57,200.17,371.74,0.21,9
S2103,门店-0103,东北,成都,旗舰店,2026-04,91.2,102.01,193.21,0.2716,11
S2103,门店-0103,东北,深圳,旗舰店,2025-05,185.2,277.81,463.0,0.2489,6
S2103,门店-0103,东北,武汉,旗舰店,2025-06,253.05,290.18,543.23,0.2376,5
S2103,门店-0103,东北,广州,旗舰店,2025-07,204.21,221.41,425.63,0.3087,15
S2103,门店-0103,东北,武汉,旗舰店,2025-08,177.43,262.35,439.78,0.1942,11
S2103,门店-0103,东北,杭州,旗舰店,2025-09,123.22,140.54,263.76,0.2641,6
S2103,门店-0103,东北,广州,旗舰店,2025-10,81.8,100.9,182.7,0.2887,6
S2103,门店-0103,东北,西安,旗舰店,2025-11,148.43,173.11,321.54,0.2402,15
S2103,门店-0103,东北,西安,旗舰店,2025-12,46.15,67.33,113.49,0.2728,12
S2104,门店-0104,华中,重庆,无人店,2026-01,193.39,213.85,407.24,0.2289,9
S2104,门店-0104,华中,北京,无人店,2026-02,202.01,212.74,414.74,0.2155,8
S2104,门店-0104,华中,广州,无人店,2026-03,228.74,188.35,417.09,0.1887,13
S2104,门店-0104,华中,西安,无人店,2026-04,253.42,356.77,610.2,0.2416,9
S2104,门店-0104,华中,南京,无人店,2025-05,251.6,216.26,467.86,0.255,9
S2104,门店-0104,华中,杭州,无人店,2025-06,194.13,249.12,443.25,0.2024,6
S2104,门店-0104,华中,上海,无人店,2025-07,81.67,78.57,160.24,0.1911,4
S2104,门店-0104,华中,西安,无人店,2025-08,219.84,200.2,420.04,0.1975,9
S2104,门店-0104,华中,西安,无人店,2025-09,241.1,211.71,452.81,0.2808,13
S2104,门店-0104,华中,杭州,无人店,2025-10,221.98,329.43,551.41,0.2245,15
S2104,门店-0104,华中,杭州,无人店,2025-11,223.11,316.71,539.83,0.2743,3
S2104,门店-0104,华中,重庆,无人店,2025-12,135.75,204.64,340.4,0.2272,12
S2105,门店-0105,华北,上海,无人店,2026-01,132.71,179.95,312.66,0.2004,15
S2105,门店-0105,华北,杭州,无人店,2026-02,80.56,65.17,145.73,0.264,9
S2105,门店-0105,华北,深圳,无人店,2026-03,254.82,390.54,645.37,0.3064,4
S2105,门店-0105,华北,武汉,无人店,2026-04,86.5,103.04,189.54,0.3136,8
S2105,门店-0105,华北,广州,无人店,2025-05,235.43,208.58,444.01,0.308,13
S2105,门店-0105,华北,广州,无人店,2025-06,170.77,260.05,430.82,0.2313,11
S2105,门店-0105,华北,武汉,无人店,2025-07,179.64,147.96,327.6,0.3194,5
S2105,门店-0105,华北,北京,无人店,2025-08,68.1,70.27,138.37,0.3175,7
S2105,门店-0105,华北,重庆,无人店,2025-09,150.5,131.25,281.75,0.2239,15
S2105,门店-0105,华北,重庆,无人店,2025-10,83.02,84.19,167.21,0.271,10
S2105,门店-0105,华北,南京,无人店,2025-11,258.94,378.82,637.76,0.292,7
S2105,门店-0105,华北,广州,无人店,2025-12,45.36,37.46,82.82,0.3018,4
S2106,门店-0106,华北,南京,旗舰店,2026-01,93.19,88.5,181.69,0.232,7
S2106,门店-0106,华北,广州,旗舰店,2026-02,98.22,142.64,240.85,0.2333,3
S2106,门店-0106,华北,武汉,旗舰店,2026-03,176.81,258.92,435.73,0.2898,6
S2106,门店-0106,华北,重庆,旗舰店,2026-04,94.76,102.88,197.64,0.2372,4
S2106,门店-0106,华北,上海,旗舰店,2025-05,250.17,336.42,586.59,0.2088,12
S2106,门店-0106,华北,武汉,旗舰店,2025-06,82.96,127.54,210.51,0.1944,12
S2106,门店-0106,华北,深圳,旗舰店,2025-07,215.32,309.25,524.56,0.2792,13
S2106,门店-0106,华北,南京,旗舰店,2025-08,215.23,342.62,557.84,0.306,14
S2106,门店-0106,华北,武汉,旗舰店,2025-09,240.47,197.15,437.62,0.2028,6
S2106,门店-0106,华北,深圳,旗舰店,2025-10,228.81,192.36,421.17,0.2892,10
S2106,门店-0106,华北,成都,旗舰店,2025-11,264.34,355.07,619.41,0.2765,12
S2106,门店-0106,华北,重庆,旗舰店,2025-12,262.63,411.57,674.2,0.24,13
S2107,门店-0107,华中,南京,便利店,2026-01,168.77,153.68,322.45,0.2485,11
S2107,门店-0107,华中,重庆,便利店,2026-02,71.41,103.7,175.12,0.2168,9
S2107,门店-0107,华中,重庆,便利店,2026-03,114.59,137.82,252.41,0.3038,4
S2107,门店-0107,华中,西安,便利店,2026-04,244.62,221.84,466.46,0.2661,11
S2107,门店-0107,华中,南京,便利店,2025-05,263.47,297.02,560.49,0.1916,10
S2107,门店-0107,华中,武汉,便利店,2025-06,201.19,248.69,449.87,0.2378,12
S2107,门店-0107,华中,重庆,便利店,2025-07,88.03,128.16,216.19,0.3196,14
S2107,门店-0107,华中,北京,便利店,2025-08,131.33,194.43,325.77,0.2983,14
S2107,门店-0107,华中,深圳,便利店,2025-09,49.89,48.09,97.98,0.2655,4
S2107,门店-0107,华中,西安,便利店,2025-10,68.74,87.4,156.14,0.202,14
S2107,门店-0107,华中,上海,便利店,2025-11,134.88,196.27,331.14,0.2516,14
S2107,门店-0107,华中,深圳,便利店,2025-12,248.37,283.48,531.85,0.2634,3
S2108,门店-0108,东北,重庆,标准店,2026-01,122.49,174.92,297.4,0.2828,7
S2108,门店-0108,东北,广州,标准店,2026-02,85.39,83.72,169.11,0.2812,3
S2108,门店-0108,东北,北京,标准店,2026-03,133.43,132.29,265.72,0.2423,9
S2108,门店-0108,东北,杭州,标准店,2026-04,126.29,171.5,297.79,0.2401,6
S2108,门店-0108,东北,成都,标准店,2025-05,185.95,281.17,467.12,0.3183,9
S2108,门店-0108,东北,南京,标准店,2025-06,209.95,281.3,491.25,0.2971,6
S2108,门店-0108,东北,杭州,标准店,2025-07,74.13,78.3,152.43,0.3103,4
S2108,门店-0108,东北,北京,标准店,2025-08,229.28,274.69,503.97,0.275,12
S2108,门店-0108,东北,西安,标准店,2025-09,55.78,47.09,102.87,0.1973,10
S2108,门店-0108,东北,南京,标准店,2025-10,77.35,76.1,153.45,0.2977,9
S2108,门店-0108,东北,南京,标准店,2025-11,180.66,194.09,374.75,0.2553,11
S2108,门店-0108,东北,西安,标准店,2025-12,224.45,244.46,468.91,0.3042,9
S2109,门店-0109,华中,杭州,旗舰店,2026-01,66.67,98.85,165.52,0.2317,11
S2109,门店-0109,华中,重庆,旗舰店,2026-02,55.85,67.08,122.92,0.2502,15
S2109,门店-0109,华中,武汉,旗舰店,2026-03,196.26,240.43,436.69,0.1923,14
S2109,门店-0109,华中,上海,旗舰店,2026-04,223.49,354.3,577.79,0.1926,10
S2109,门店-0109,华中,西安,旗舰店,2025-05,118.56,95.67,214.23,0.1806,6
S2109,门店-0109,华中,广州,旗舰店,2025-06,258.21,237.59,495.81,0.2669,5
S2109,门店-0109,华中,上海,旗舰店,2025-07,98.21,154.91,253.13,0.2784,13
S2109,门店-0109,华中,上海,旗舰店,2025-08,50.09,69.26,119.36,0.3174,4
S2109,门店-0109,华中,深圳,旗舰店,2025-09,61.63,86.14,147.77,0.2724,12
S2109,门店-0109,华中,成都,旗舰店,2025-10,77.37,88.25,165.62,0.2072,13
S2109,门店-0109,华中,北京,旗舰店,2025-11,161.08,207.9,368.98,0.2591,8
S2109,门店-0109,华中,杭州,旗舰店,2025-12,107.22,156.63,263.84,0.2774,4
S2110,门店-0110,华中,杭州,标准店,2026-01,248.77,256.26,505.02,0.309,11
S2110,门店-0110,华中,南京,标准店,2026-02,83.54,128.16,211.7,0.3196,9
S2110,门店-0110,华中,上海,标准店,2026-03,264.79,305.13,569.92,0.2561,13
S2110,门店-0110,华中,杭州,标准店,2026-04,249.06,381.97,631.04,0.2052,11
S2110,门店-0110,华中,武汉,标准店,2025-05,201.97,272.73,474.7,0.2505,9
S2110,门店-0110,华中,南京,标准店,2025-06,147.68,144.83,292.51,0.2957,12
S2110,门店-0110,华中,重庆,标准店,2025-07,145.8,229.74,375.55,0.1865,3
S2110,门店-0110,华中,重庆,标准店,2025-08,228.37,256.19,484.56,0.2159,4
S2110,门店-0110,华中,成都,标准店,2025-09,86.92,133.52,220.44,0.2576,5
S2110,门店-0110,华中,北京,标准店,2025-10,209.2,331.99,541.19,0.2576,15
S2110,门店-0110,华中,上海,标准店,2025-11,82.95,71.49,154.44,0.22,12
S2110,门店-0110,华中,武汉,标准店,2025-12,220.91,297.23,518.14,0.3118,3
S2111,门店-0111,华南,广州,标准店,2026-01,260.69,354.33,615.03,0.2225,14
S2111,门店-0111,华南,广州,标准店,2026-02,102.8,100.99,203.79,0.2034,3
S2111,门店-0111,华南,深圳,标准店,2026-03,73.57,81.71,155.28,0.1982,3
S2111,门店-0111,华南,重庆,标准店,2026-04,127.09,107.91,235.0,0.2172,3
S2111,门店-0111,华南,西安,标准店,2025-05,286.37,252.36,538.73,0.2487,6
S2111,门店-0111,华南,南京,标准店,2025-06,283.72,254.92,538.64,0.2331,9
S2111,门店-0111,华南,上海,标准店,2025-07,93.1,96.91,190.01,0.3023,11
S2111,门店-0111,华南,西安,标准店,2025-08,273.38,387.05,660.43,0.2731,7
S2111,门店-0111,华南,杭州,标准店,2025-09,172.03,239.99,412.02,0.1932,11
S2111,门店-0111,华南,杭州,标准店,2025-10,198.2,306.92,505.12,0.3111,15
S2111,门店-0111,华南,成都,标准店,2025-11,346.77,368.66,715.43,0.2756,12
S2111,门店-0111,华南,北京,标准店,2025-12,247.77,292.48,540.26,0.2797,8
S2112,门店-0112,西南,北京,便利店,2026-01,49.52,40.96,90.48,0.3125,8
S2112,门店-0112,西南,广州,便利店,2026-02,203.47,255.39,458.86,0.2565,7
S2112,门店-0112,西南,重庆,便利店,2026-03,128.41,175.43,303.84,0.3076,6
S2112,门店-0112,西南,西安,便利店,2026-04,235.94,280.88,516.83,0.3132,11
S2112,门店-0112,西南,上海,便利店,2025-05,170.1,162.67,332.77,0.2106,15
S2112,门店-0112,西南,广州,便利店,2025-06,53.66,68.0,121.67,0.3167,6
S2112,门店-0112,西南,南京,便利店,2025-07,248.9,267.68,516.58,0.2143,9
S2112,门店-0112,西南,重庆,便利店,2025-08,51.5,59.18,110.68,0.2359,6
S2112,门店-0112,西南,广州,便利店,2025-09,50.26,79.05,129.31,0.195,4
S2112,门店-0112,西南,南京,便利店,2025-10,267.85,240.89,508.74,0.1905,3
S2112,门店-0112,西南,北京,便利店,2025-11,45.95,53.01,98.96,0.1839,15
S2112,门店-0112,西南,北京,便利店,2025-12,244.04,289.76,533.8,0.2619,5
S2113,门店-0113,华中,成都,便利店,2026-01,129.53,178.22,307.75,0.2556,11
S2113,门店-0113,华中,武汉,便利店,2026-02,91.27,133.71,224.97,0.2586,13
S2113,门店-0113,华中,武汉,便利店,2026-03,49.13,41.54,90.66,0.2861,5
S2113,门店-0113,华中,成都,便利店,2026-04,73.9,76.21,150.11,0.312,14
S2113,门店-0113,华中,重庆,便利店,2025-05,103.88,139.07,242.95,0.2051,9
S2113,门店-0113,华中,深圳,便利店,2025-06,107.83,117.67,225.49,0.2376,10
S2113,门店-0113,华中,广州,便利店,2025-07,82.18,102.31,184.49,0.1853,13
S2113,门店-0113,华中,广州,便利店,2025-08,63.53,84.06,147.59,0.3013,8
S2113,门店-0113,华中,重庆,便利店,2025-09,210.28,242.38,452.66,0.1833,3
S2113,门店-0113,华中,南京,便利店,2025-10,75.7,120.37,196.07,0.3096,13
S2113,门店-0113,华中,杭州,便利店,2025-11,244.98,198.81,443.78,0.2119,8
S2113,门店-0113,华中,武汉,便利店,2025-12,52.36,82.49,134.85,0.3111,5
S2114,门店-0114,华北,杭州,旗舰店,2026-01,159.03,137.64,296.66,0.2686,14
S2114,门店-0114,华北,北京,旗舰店,2026-02,157.39,240.39,397.78,0.2411,9
S2114,门店-0114,华北,杭州,旗舰店,2026-03,141.97,204.54,346.51,0.24,3
S2114,门店-0114,华北,西安,旗舰店,2026-04,151.39,172.79,324.18,0.2892,9
S2114,门店-0114,华北,成都,旗舰店,2025-05,123.58,194.87,318.45,0.2245,15
S2114,门店-0114,华北,广州,旗舰店,2025-06,47.95,50.81,98.76,0.1907,7
S2114,门店-0114,华北,深圳,旗舰店,2025-07,170.63,266.68,437.3,0.2528,15
S2114,门店-0114,华北,武汉,旗舰店,2025-08,183.28,258.94,442.21,0.3191,15
S2114,门店-0114,华北,成都,旗舰店,2025-09,254.95,303.01,557.97,0.2874,7
S2114,门店-0114,华北,西安,旗舰店,2025-10,127.42,195.51,322.93,0.2804,11
S2114,门店-0114,华北,武汉,旗舰店,2025-11,241.98,274.76,516.73,0.2566,11
S2114,门店-0114,华北,南京,旗舰店,2025-12,167.85,154.98,322.83,0.2892,12
S2115,门店-0115,华东,北京,标准店,2026-01,180.17,263.44,443.61,0.3028,12
S2115,门店-0115,华东,西安,标准店,2026-02,193.08,185.79,378.87,0.1922,6
S2115,门店-0115,华东,重庆,标准店,2026-03,75.23,80.4,155.63,0.2346,15
S2115,门店-0115,华东,北京,标准店,2026-04,156.13,187.32,343.45,0.2839,8
S2115,门店-0115,华东,南京,标准店,2025-05,221.29,224.02,445.31,0.2176,15
S2115,门店-0115,华东,武汉,标准店,2025-06,336.15,448.44,784.59,0.262,5
S2115,门店-0115,华东,深圳,标准店,2025-07,197.23,295.83,493.06,0.1937,13
S2115,门店-0115,华东,上海,标准店,2025-08,119.82,134.71,254.53,0.2013,13
S2115,门店-0115,华东,杭州,标准店,2025-09,110.42,98.28,208.71,0.2316,14
S2115,门店-0115,华东,西安,标准店,2025-10,126.99,201.9,328.89,0.233,8
S2115,门店-0115,华东,杭州,标准店,2025-11,164.46,198.37,362.83,0.2482,6
S2115,门店-0115,华东,北京,标准店,2025-12,186.39,164.62,351.01,0.1958,9
S2116,门店-0116,华东,北京,无人店,2026-01,163.21,249.1,412.3,0.3328,3
S2116,门店-0116,华东,杭州,无人店,2026-02,103.48,148.13,251.61,0.2556,15
S2116,门店-0116,华东,重庆,无人店,2026-03,156.96,248.54,405.5,0.196,7
S2116,门店-0116,华东,深圳,无人店,2026-04,155.63,185.74,341.38,0.3064,3
S2116,门店-0116,华东,北京,无人店,2025-05,169.85,265.58,435.43,0.2221,6
S2116,门店-0116,华东,广州,无人店,2025-06,268.27,250.92,519.19,0.2264,5
S2116,门店-0116,华东,成都,无人店,2025-07,77.63,69.48,147.11,0.2987,3
S2116,门店-0116,华东,南京,无人店,2025-08,323.84,362.62,686.45,0.2876,11
S2116,门店-0116,华东,西安,无人店,2025-09,261.7,245.18,506.88,0.3125,9
S2116,门店-0116,华东,西安,无人店,2025-10,322.57,263.79,586.36,0.2057,12
