employee_id,bu_id,department,skill_tags,has_ai_skill,cert_count,has_cert,main_cert,hire_date,tenure_years,manager_id,performance_score,salary_band,region,gender,age,is_active,leave_date
E10987,BU-4,市场,财务|AI/ML|BD,1,0,0,,2024-10-03,11.83,M123,3.29,P6,华南,男,27,1,
E10988,BU-2,运营,Python|Spark,0,1,1,ACP,2021-07-13,1.65,M131,4.13,P6,华南,男,34,1,
E10989,BU-5,产品,Python|K8s|AI/ML|React,1,2,1,PMP,2023-05-20,3.68,M175,4.92,P4,东北,男,28,1,
E10990,BU-2,研发,AI/ML|PM,1,2,1,CFA,2022-06-13,1.98,M196,3.5,P5,华北,女,31,1,
E10991,BU-6,产品,Spark,0,0,0,,2020-01-15,0.1,M181,3.26,P3,东北,女,31,1,
E10992,BU-2,产品,React,0,0,0,,2020-09-29,13.44,M110,4.24,P6,华南,女,38,1,
E10993,BU-5,销售,AI/ML|Go|运营,1,0,0,,2024-10-13,0.91,M191,4.26,P7,华东,女,22,1,
E10994,BU-4,HR,财务|AI/ML|PM,1,0,0,,2021-02-20,0.18,M134,3.56,P5,华北,女,32,1,
E10995,BU-3,客服,运营|BD|K8s,0,3,1,Oracle DBA,2024-06-21,6.31,M167,3.3,P6,华北,女,26,1,
E10996,BU-5,客服,Spark,0,0,0,,2024-02-26,14.12,M159,3.58,P4,华中,女,26,1,
E10997,BU-3,HR,Java|审计|PM|财务,0,0,0,,2021-10-31,4.05,M109,3.54,P3,华南,女,25,1,
E10998,BU-5,产品,AI/ML|PM|React|运营,1,0,0,,2024-07-11,4.21,M180,3.88,P5,华北,男,26,1,
E10999,BU-4,产品,React|AI/ML|运营,1,0,0,,2023-02-14,1.69,M148,2.58,P3,华中,女,35,1,
E11000,BU-2,运营,AI/ML|PM,1,0,0,,2023-03-10,4.47,M127,3.09,P3,华东,男,30,1,
E11001,BU-2,HR,K8s|Spark|运营|Python,0,0,0,,2020-10-13,8.19,M130,2.78,P5,西南,女,23,1,
E11002,BU-1,财务,PM,0,0,0,,2023-03-04,3.26,M170,2.81,P3,华东,男,37,1,
E11003,BU-3,市场,Go|AI/ML,1,0,0,,2020-04-22,3.19,M186,3.64,P4,华东,女,42,1,
E11004,BU-1,市场,K8s|财务|Go,0,2,1,TensorFlow,2020-06-13,2.82,M185,3.45,P4,华北,男,22,1,
E11005,BU-4,HR,K8s|React|运营|Go,0,0,0,,2022-10-02,3.06,M105,3.71,P7,华南,男,32,1,
E11006,BU-1,HR,K8s|React,0,0,0,,2021-05-20,36.31,M193,3.17,P3,东北,男,24,1,
E11007,BU-6,市场,Spark,0,0,0,,2021-06-02,0.28,M140,4.7,P3,东北,男,24,1,
E11008,BU-1,销售,Java,0,0,0,,2021-10-08,2.61,M143,3.01,P4,华东,女,35,1,
E11009,BU-6,客服,PM,0,0,0,,2024-06-22,1.15,M195,4.05,P3,华南,女,30,0,
E11010,BU-4,研发,AI/ML|PM|Java|Python,1,0,0,,2024-01-29,2.75,M140,3.18,P3,华东,男,36,1,
E11011,BU-2,销售,Python|K8s|财务|BD,0,3,1,TensorFlow,2021-08-09,2.49,M111,3.45,P6,华北,男,34,1,
E11012,BU-6,运营,Java|Python,0,0,0,,2021-09-01,1.28,M179,4.26,P4,华中,女,36,1,
E11013,BU-3,客服,BD|Python|运营|审计,0,0,0,,2020-04-29,0.75,M157,2.68,P7,东北,男,33,1,
E11014,BU-3,运营,审计,0,2,1,AWS,2024-11-01,1.09,M115,2.9,P7,华中,男,23,1,
E11015,BU-4,研发,PM|Python|运营|BD,0,3,1,TensorFlow,2022-09-30,0.1,M171,3.74,P7,华东,男,24,1,
E11016,BU-3,客服,审计|Spark|Go|BD,0,1,1,ACP,2022-11-24,6.07,M183,3.21,P4,华南,男,29,1,
E11017,BU-3,运营,BD|AI/ML,1,0,0,,2021-04-30,2.63,M149,3.44,P4,华北,女,37,1,
E11018,BU-3,客服,Python|Java|K8s,0,0,0,,2021-06-30,1.97,M148,2.91,P4,东北,女,38,1,
E11019,BU-3,财务,Spark|K8s,0,0,0,,2024-10-31,7.93,M132,3.32,P4,华北,女,40,1,
E11020,BU-3,销售,Go|React|BD,0,0,0,,2023-08-17,5.25,M125,3.6,P5,华南,女,39,1,
E11021,BU-6,销售,Spark|运营|K8s,0,2,1,ACP,2024-04-28,1.31,M146,2.84,P7,华中,男,27,1,
E11022,BU-4,HR,财务|Java|React|PM,0,0,0,,2020-07-27,1.03,M173,3.65,P6,西南,男,26,1,
E11023,BU-4,研发,AI/ML,1,0,0,,2021-06-29,2.5,M187,3.59,P3,华东,女,30,1,
E11024,BU-5,产品,Spark|PM,0,0,0,,2020-09-08,3.01,M161,4.12,P7,华南,女,34,1,
E11025,BU-4,销售,AI/ML|财务|审计,1,0,0,,2020-07-30,8.02,M123,3.05,P3,华中,女,31,1,
E11026,BU-4,销售,PM,0,1,1,AWS,2020-05-31,2.44,M113,2.68,P6,东北,男,27,1,
E11027,BU-2,市场,运营|Python|Java,0,0,0,,2021-08-22,9.62,M170,4.55,P4,华南,男,37,1,
E11028,BU-5,HR,K8s|运营,0,0,0,,2022-05-20,0.25,M113,3.34,P6,西南,女,43,1,
E11029,BU-1,财务,Java|运营|React,0,0,0,,2021-07-20,5.4,M160,3.07,P3,华北,男,33,1,
E11030,BU-5,财务,K8s|财务|BD,0,0,0,,2022-05-16,2.67,M110,3.2,P5,华东,男,37,1,
E11031,BU-4,客服,财务|Java,0,0,0,,2023-10-11,2.07,M117,3.5,P7,西南,男,35,1,
E11032,BU-2,财务,审计|Go,0,0,0,,2022-12-08,9.64,M104,3.88,P5,华中,女,32,1,
E11033,BU-2,产品,AI/ML|Spark|Java|PM,1,0,0,,2020-05-30,2.11,M161,4.2,P5,华东,女,42,1,
E11034,BU-4,HR,BD,0,2,1,CFA,2021-01-30,1.95,M100,2.77,P5,华中,男,27,1,
E11035,BU-5,研发,BD|K8s,0,0,0,,2020-08-01,3.87,M175,2.59,P3,华中,女,37,1,
E11036,BU-5,市场,Python|K8s|审计|运营,0,2,1,PMP,2022-10-28,4.78,M113,3.64,P7,东北,男,31,1,
E11037,BU-5,客服,运营|审计|BD|Java,0,0,0,,2020-12-17,3.23,M105,3.41,P5,西南,女,36,1,
E11038,BU-6,客服,财务|AI/ML|运营|Spark,1,0,0,,2020-12-04,6.18,M165,2.2,P5,华中,男,43,1,
E11039,BU-3,财务,Python|Spark,0,0,0,,2020-12-06,4.6,M132,3.9,P3,东北,女,31,1,
E11040,BU-2,研发,Java|PM|BD|审计,0,0,0,,2023-07-07,5.64,M123,3.57,P5,西南,女,26,1,
E11041,BU-1,市场,AI/ML,1,0,0,,2023-12-11,2.72,M105,2.58,P3,华南,女,28,1,
E11042,BU-2,销售,审计|Spark|运营,0,2,1,TensorFlow,2024-06-09,6.59,M147,3.74,P4,东北,男,35,1,
E11043,BU-6,财务,AI/ML|PM|BD|审计,1,0,0,,2024-07-10,2.2,M114,2.73,P3,华中,女,38,1,
E11044,BU-5,HR,审计|运营|BD|财务,0,2,1,ACP,2022-12-16,0.58,M159,3.4,P7,华南,女,31,1,
E11045,BU-5,产品,Python,0,0,0,,2020-01-21,3.03,M124,3.45,P7,华中,女,25,1,
E11046,BU-6,客服,Go|运营|React|财务,0,2,1,ACP,2023-12-10,1.16,M170,2.93,P7,西南,女,33,1,
E11047,BU-1,HR,K8s|运营|审计|Python,0,0,0,,2024-08-27,0.22,M174,3.12,P4,华北,女,38,1,
E11048,BU-1,市场,AI/ML|财务,1,0,0,,2021-04-05,1.63,M164,3.95,P6,华南,女,36,1,
E11049,BU-6,财务,Go,0,0,0,,2020-07-26,3.58,M124,2.97,P4,华中,男,30,1,
E11050,BU-3,HR,BD,0,2,1,K8s-CKA,2020-05-07,0.1,M181,3.28,P6,华北,男,30,1,
E11051,BU-4,运营,React|Java|PM,0,0,0,,2022-03-16,0.66,M168,4.39,P7,西南,女,36,1,
E11052,BU-1,财务,K8s|BD,0,0,0,,2022-07-09,6.99,M181,3.32,P3,西南,男,26,1,
E11053,BU-2,销售,Java|BD,0,3,1,AWS,2023-10-31,5.59,M199,4.04,P6,华南,男,35,1,
E11054,BU-1,客服,AI/ML|审计,1,0,0,,2023-03-17,0.5,M149,3.4,P5,华中,女,43,1,
E11055,BU-4,研发,Spark|K8s|审计,0,0,0,,2020-12-07,5.85,M114,3.51,P6,华北,女,34,1,
E11056,BU-1,产品,运营|审计|K8s|Spark,0,0,0,,2021-01-10,0.67,M149,4.44,P4,华南,女,38,1,
E11057,BU-1,运营,Spark|Python,0,0,0,,2022-11-18,12.15,M145,3.84,P7,华中,女,34,1,
E11058,BU-5,客服,财务|Python|Java,0,0,0,,2022-02-01,4.32,M118,2.49,P7,西南,女,29,1,
E11059,BU-5,市场,PM,0,1,1,ACP,2024-05-25,18.51,M153,3.3,P6,华南,男,28,1,
E11060,BU-4,研发,BD|审计,0,0,0,,2023-04-06,6.57,M133,3.63,P4,华东,女,25,1,
E11061,BU-3,运营,BD|K8s|React|审计,0,0,0,,2020-10-18,7.61,M172,4.01,P7,华东,男,43,1,
E11062,BU-4,市场,BD|K8s|财务,0,0,0,,2022-10-17,4.7,M177,3.3,P6,东北,女,40,1,
E11063,BU-2,运营,K8s|Java,0,1,1,AWS,2022-12-04,5.55,M118,3.9,P3,华北,女,32,1,
E11064,BU-4,HR,Spark|PM,0,3,1,Oracle DBA,2020-09-10,0.39,M172,4.17,P5,华中,男,29,1,
E11065,BU-6,客服,Spark|Python|K8s|审计,0,0,0,,2024-05-23,6.45,M122,4.2,P7,华中,男,40,1,
E11066,BU-4,财务,PM,0,0,0,,2024-11-24,0.83,M153,3.62,P7,华中,女,22,1,
E11067,BU-5,销售,BD,0,2,1,ACP,2021-06-06,5.05,M116,2.26,P5,华南,女,33,1,
E11068,BU-4,财务,审计|Go|Java,0,0,0,,2021-06-01,5.78,M138,3.82,P4,华东,男,32,1,
E11069,BU-2,财务,PM|BD|React|Spark,0,2,1,CFA,2024-02-13,2.64,M140,3.8,P4,西南,女,40,1,
E11070,BU-2,销售,BD|财务,0,3,1,CFA,2021-08-14,15.9,M159,3.88,P7,西南,男,33,1,
E11071,BU-4,销售,AI/ML|Python,1,0,0,,2024-06-02,6.59,M107,3.45,P6,华东,女,33,1,
E11072,BU-5,研发,Spark|Java,0,0,0,,2022-06-22,4.52,M117,3.44,P5,华北,男,34,1,
E11073,BU-4,研发,财务,0,0,0,,2024-05-31,11.84,M193,3.19,P5,华北,女,27,1,
E11074,BU-6,客服,Python,0,0,0,,2023-12-25,8.32,M172,3.17,P7,华北,女,40,1,
E11075,BU-2,HR,Go|审计|K8s|Spark,0,1,1,AWS,2024-10-01,0.39,M122,4.3,P5,华中,女,22,1,
E11076,BU-2,市场,PM,0,3,1,K8s-CKA,2024-09-05,3.68,M129,3.53,P5,华北,女,36,1,
E11077,BU-2,运营,Python,0,0,0,,2021-11-26,2.16,M128,3.21,P4,华南,男,22,1,
E11078,BU-1,HR,审计|React|Java,0,0,0,,2021-07-10,2.5,M125,2.71,P5,东北,女,22,1,
E11079,BU-6,研发,审计,0,0,0,,2021-07-06,5.45,M164,4.5,P3,西南,男,22,1,
E11080,BU-1,产品,Spark|React|PM|K8s,0,0,0,,2020-05-19,2.41,M191,2.94,P3,华北,女,26,1,
E11081,BU-3,销售,Python|审计|PM|React,0,0,0,,2024-07-12,3.27,M112,3.55,P4,华东,女,25,1,
E11082,BU-3,财务,审计|Python|React|财务,0,0,0,,2022-11-11,1.14,M190,3.98,P5,华南,男,37,1,
E11083,BU-1,产品,审计|运营|Python|PM,0,0,0,,2023-07-21,1.63,M165,4.3,P5,华南,女,26,1,
E11084,BU-5,财务,Java,0,0,0,,2023-05-18,7.53,M111,3.44,P6,西南,男,45,1,
E11085,BU-1,销售,Go|BD,0,0,0,,2023-04-28,0.99,M143,2.96,P7,东北,女,40,1,
E11086,BU-2,运营,财务|审计|运营,0,1,1,CFA,2022-08-31,0.1,M122,3.73,P7,东北,男,26,1,
E11087,BU-6,HR,K8s|Python|财务|AI/ML,1,0,0,,2023-11-30,9.12,M169,2.78,P4,华东,男,25,1,
E11088,BU-1,运营,Python|审计,0,0,0,,2020-07-07,3.95,M119,3.53,P3,华北,女,44,1,
E11089,BU-3,运营,Go|财务|运营,0,0,0,,2022-11-12,3.68,M146,3.43,P5,华东,男,40,0,
E11090,BU-4,财务,K8s|财务,0,0,0,,2020-02-29,12.73,M105,3.93,P5,华中,男,34,1,
E11091,BU-1,市场,审计|财务|Python|AI/ML,1,0,0,,2022-12-22,0.43,M132,2.78,P6,西南,男,35,1,
E11092,BU-1,市场,BD,0,0,0,,2023-12-07,0.65,M113,2.35,P6,西南,男,22,1,
E11093,BU-4,研发,Spark|BD|财务,0,3,1,CFA,2023-04-12,0.56,M136,3.28,P4,华东,女,22,1,
E11094,BU-1,HR,PM|Spark|React,0,1,1,K8s-CKA,2020-11-02,0.92,M149,4.15,P5,华北,女,39,1,
E11095,BU-6,财务,审计|Spark|BD,0,0,0,,2023-02-04,4.02,M108,2.51,P5,华东,女,37,1,
E11096,BU-6,HR,Python|PM,0,0,0,,2020-12-19,1.53,M144,3.27,P7,东北,男,27,1,
E11097,BU-6,运营,运营|PM,0,0,0,,2024-11-06,5.11,M140,3.71,P4,华南,男,35,1,
E11098,BU-4,客服,Go|运营|Spark,0,2,1,K8s-CKA,2022-11-11,0.68,M108,3.12,P7,华北,女,38,0,
E11099,BU-4,运营,Java,0,3,1,Oracle DBA,2021-06-13,10.01,M193,3.13,P6,华中,女,33,1,
E11100,BU-1,研发,运营|BD|Spark|K8s,0,0,0,,2024-04-22,8.08,M139,3.94,P6,华东,女,35,1,
E11101,BU-3,财务,K8s|Spark|BD|AI/ML,1,0,0,,2023-05-11,2.37,M127,2.63,P4,华北,女,36,1,
E11102,BU-4,HR,Python|Spark|审计,0,0,0,,2022-12-10,1.15,M164,3.68,P5,东北,女,36,1,
E11103,BU-1,运营,AI/ML|Java|K8s|BD,1,2,1,Oracle DBA,2022-08-29,2.78,M190,3.69,P7,西南,男,30,1,
E11104,BU-4,客服,PM,0,0,0,,2024-07-23,0.51,M182,4.45,P4,华东,男,37,1,
E11105,BU-5,产品,Python|运营|审计,0,0,0,,2022-10-26,13.78,M133,3.23,P4,华南,女,26,1,
E11106,BU-2,研发,BD|Go,0,0,0,,2022-10-17,3.21,M113,3.43,P6,华东,女,24,1,
E11107,BU-4,销售,Python|Java|Spark,0,0,0,,2024-11-25,3.51,M124,3.42,P7,华南,男,34,1,
E11108,BU-1,研发,Java|Go,0,0,0,,2023-04-20,19.92,M142,4.28,P5,东北,女,30,1,
E11109,BU-5,研发,运营|AI/ML|PM,1,0,0,,2023-08-26,10.0,M186,4.06,P6,华中,男,32,0,
E11110,BU-2,产品,React|Spark|财务,0,2,1,CFA,2021-11-24,1.24,M193,3.72,P5,华北,男,42,1,
E11111,BU-6,财务,审计,0,0,0,,2020-10-18,6.23,M104,3.08,P6,华南,女,24,1,
E11112,BU-1,HR,Go|运营|React|审计,0,0,0,,2022-01-21,4.04,M167,4.2,P4,华南,女,32,1,
E11113,BU-2,HR,AI/ML|Go|Spark|React,1,0,0,,2023-12-31,13.41,M100,3.53,P3,西南,男,39,1,
E11114,BU-4,财务,PM,0,2,1,PMP,2023-04-02,4.13,M121,4.26,P3,华中,女,33,1,
E11115,BU-6,客服,审计,0,0,0,,2023-12-07,0.2,M153,3.86,P6,东北,女,36,1,
E11116,BU-2,销售,AI/ML|Java,1,0,0,,2021-07-30,0.2,M104,4.86,P3,华中,男,43,1,
E11117,BU-4,研发,Go|K8s|AI/ML,1,0,0,,2021-06-27,5.99,M174,3.83,P7,华北,女,38,1,
E11118,BU-3,研发,AI/ML,1,0,0,,2020-08-07,3.42,M136,2.66,P7,华东,男,22,0,
E11119,BU-6,市场,Python,0,0,0,,2023-04-07,10.84,M101,3.48,P3,东北,女,34,1,
E11120,BU-2,运营,K8s,0,0,0,,2024-11-26,4.83,M149,3.33,P7,华中,女,42,1,
E11121,BU-2,运营,Go|AI/ML,1,0,0,,2021-11-06,4.44,M116,3.75,P6,华中,女,32,1,
E11122,BU-5,财务,Go|AI/ML,1,0,0,,2021-08-09,9.25,M124,3.66,P6,西南,男,24,1,
E11123,BU-5,销售,财务|K8s|运营|审计,0,0,0,,2024-05-23,1.07,M120,3.54,P7,西南,女,32,1,
E11124,BU-4,市场,Go|Python|财务,0,0,0,,2021-07-23,4.92,M187,4.46,P5,华中,男,29,1,
E11125,BU-3,市场,Go,0,0,0,,2020-01-02,3.39,M115,4.01,P7,华北,女,36,1,
E11126,BU-3,HR,BD,0,0,0,,2022-12-23,1.05,M142,4.04,P7,东北,女,22,1,
E11127,BU-5,研发,AI/ML|PM,1,0,0,,2021-03-24,1.17,M117,3.85,P3,华南,女,29,1,
E11128,BU-6,运营,Java|AI/ML|财务|PM,1,0,0,,2024-11-25,8.45,M156,2.85,P3,华中,男,27,1,
E11129,BU-2,财务,Java|Python|Go,0,0,0,,2020-05-25,4.94,M101,3.74,P6,华东,男,27,1,
E11130,BU-3,HR,Java|PM|Go,0,0,0,,2020-04-03,4.26,M172,3.87,P3,华中,男,36,1,
E11131,BU-6,产品,PM|React,0,2,1,PMP,2021-06-06,6.05,M152,3.23,P5,华北,男,37,1,
E11132,BU-5,财务,AI/ML|Go|BD,1,0,0,,2022-08-23,8.15,M134,4.0,P6,华中,女,43,1,
E11133,BU-2,销售,运营|PM|Python,0,0,0,,2024-02-26,0.89,M128,2.77,P6,华南,女,34,1,
E11134,BU-2,运营,AI/ML|React,1,0,0,,2022-09-08,12.26,M133,4.17,P5,西南,女,39,1,
E11135,BU-6,HR,Python|AI/ML|BD|Java,1,0,0,,2020-12-06,3.68,M100,2.46,P3,华中,男,22,1,
E11136,BU-3,运营,Java|Spark|审计,0,0,0,,2020-04-22,2.05,M186,4.03,P4,华东,女,29,1,
E11137,BU-5,财务,Java|Python|Go,0,0,0,,2022-12-29,5.26,M163,3.66,P5,东北,女,33,1,
E11138,BU-3,市场,Java|Spark|审计,0,0,0,,2021-07-24,0.35,M107,3.0,P6,华北,女,42,1,
E11139,BU-5,产品,财务,0,0,0,,2020-11-20,1.44,M190,4.24,P4,华北,女,26,1,
E11140,BU-4,客服,Spark,0,0,0,,2020-06-12,9.41,M116,4.3,P5,东北,男,33,1,
E11141,BU-4,财务,财务|BD|Python,0,1,1,CFA,2023-06-02,1.84,M158,3.9,P6,华中,女,37,1,
E11142,BU-6,HR,Java,0,0,0,,2024-02-01,2.46,M197,3.13,P6,华南,男,34,1,
E11143,BU-1,HR,Go|运营|Python|财务,0,0,0,,2024-05-01,1.83,M152,2.85,P6,东北,男,32,1,
E11144,BU-1,市场,React|运营,0,0,0,,2020-08-04,3.42,M138,2.33,P6,华中,女,31,0,
E11145,BU-4,研发,Go|Spark|审计|Java,0,0,0,,2021-05-09,10.21,M138,3.1,P6,华北,男,38,1,
E11146,BU-2,市场,Go|Java,0,3,1,ACP,2021-07-24,3.71,M119,3.71,P3,华中,男,45,1,
E11147,BU-5,产品,Python|财务|BD,0,0,0,,2021-11-17,11.35,M140,4.03,P7,华北,男,40,1,
E11148,BU-3,销售,运营|PM|AI/ML|财务,1,0,0,,2021-10-20,0.1,M127,4.27,P6,华中,女,32,1,
E11149,BU-3,HR,PM|AI/ML|运营|Java,1,0,0,,2024-08-02,1.57,M119,3.05,P3,华南,女,44,1,
E11150,BU-1,销售,Go|Spark|Java,0,0,0,,2022-10-16,18.81,M171,4.05,P5,华南,男,34,1,
E11151,BU-5,HR,审计|运营|Python|PM,0,2,1,CFA,2022-11-14,1.87,M142,3.5,P5,东北,男,30,1,
E11152,BU-5,HR,运营|审计,0,2,1,K8s-CKA,2020-10-25,1.07,M191,3.94,P4,西南,男,33,1,
E11153,BU-4,客服,BD,0,0,0,,2024-01-16,1.75,M130,3.86,P5,东北,女,28,1,
E11154,BU-1,销售,Java|React|审计|Python,0,0,0,,2023-06-01,0.78,M136,3.8,P5,东北,女,38,1,
E11155,BU-4,市场,财务|AI/ML|Python|Go,1,2,1,AWS,2023-08-24,0.17,M149,2.53,P6,华中,男,22,1,
E11156,BU-1,HR,财务|K8s,0,0,0,,2024-08-14,6.37,M113,2.35,P7,东北,男,33,1,
E11157,BU-1,HR,K8s|PM,0,0,0,,2021-03-28,1.21,M182,3.11,P3,华南,女,23,1,
E11158,BU-3,研发,React,0,2,1,K8s-CKA,2021-02-14,1.41,M168,3.24,P3,华中,男,23,1,
E11159,BU-5,市场,Python,0,0,0,,2023-08-04,1.53,M122,3.14,P7,西南,男,35,1,
E11160,BU-6,HR,审计,0,0,0,,2020-12-15,0.33,M179,3.21,P5,华中,男,35,1,
E11161,BU-5,HR,Java,0,0,0,,2022-12-08,11.26,M103,3.46,P4,华南,女,22,1,
E11162,BU-1,研发,React|AI/ML,1,0,0,,2023-12-15,1.56,M146,3.31,P5,华北,男,25,1,
E11163,BU-5,客服,Go,0,0,0,,2024-01-15,3.72,M105,3.73,P4,东北,女,29,1,
E11164,BU-4,HR,审计|Spark|K8s,0,0,0,,2021-07-20,7.16,M162,3.09,P4,华东,男,23,1,
E11165,BU-4,产品,PM|K8s|AI/ML|审计,1,0,0,,2023-03-13,2.96,M155,3.89,P3,华南,男,27,1,
E11166,BU-1,运营,BD|Java,0,0,0,,2022-12-22,0.1,M176,3.03,P3,华中,女,27,1,
E11167,BU-4,产品,AI/ML|审计,1,0,0,,2020-05-19,5.87,M109,2.9,P7,华中,女,43,1,
E11168,BU-3,HR,财务|PM,0,0,0,,2021-01-29,0.14,M125,3.51,P3,华南,女,31,1,
E11169,BU-1,产品,财务|Java|审计,0,0,0,,2023-05-22,7.16,M195,4.15,P4,华中,男,29,1,
E11170,BU-1,产品,K8s|React|AI/ML|Python,1,0,0,,2022-11-14,11.78,M163,2.97,P3,华中,男,32,1,
E11171,BU-1,运营,Python|审计|AI/ML,1,0,0,,2023-04-09,5.78,M199,2.13,P3,华南,女,43,1,
E11172,BU-2,市场,Python,0,3,1,PMP,2020-06-01,0.55,M118,4.04,P4,西南,男,22,1,
E11173,BU-4,市场,财务|K8s|BD|审计,0,0,0,,2021-08-23,0.9,M154,3.47,P4,华东,男,31,1,
E11174,BU-6,研发,Python|Java,0,0,0,,2024-05-24,4.69,M114,3.67,P4,西南,女,36,1,
E11175,BU-6,HR,Java|React|PM|Spark,0,0,0,,2024-04-14,3.45,M140,3.35,P5,华北,女,31,1,
E11176,BU-2,运营,Spark|PM|K8s,0,0,0,,2020-04-04,4.88,M105,4.19,P5,华东,女,22,1,
E11177,BU-1,HR,PM|Java|Spark|AI/ML,1,0,0,,2020-11-03,12.25,M112,4.2,P3,华中,女,23,1,
E11178,BU-6,产品,Go|Java,0,0,0,,2021-06-10,1.0,M175,4.18,P6,西南,女,27,1,
E11179,BU-1,客服,Spark,0,0,0,,2020-08-11,1.68,M125,3.45,P7,华南,女,34,1,
E11180,BU-2,财务,AI/ML|K8s|审计|BD,1,0,0,,2021-12-29,9.32,M169,4.3,P3,华东,男,38,1,
E11181,BU-2,产品,React|PM|Spark,0,0,0,,2022-11-25,5.27,M127,2.95,P3,华中,男,34,1,
E11182,BU-1,产品,Go,0,0,0,,2023-07-20,0.47,M185,3.57,P7,华中,男,33,1,
E11183,BU-4,HR,财务,0,3,1,Oracle DBA,2022-04-29,0.17,M151,2.89,P6,华东,女,44,1,
E11184,BU-3,销售,K8s|AI/ML|PM|Python,1,0,0,,2023-02-10,6.77,M137,3.38,P4,东北,女,23,1,
E11185,BU-2,财务,React|审计|Go|财务,0,0,0,,2022-12-22,4.42,M193,3.67,P5,华中,男,32,1,
E11186,BU-5,财务,Spark|运营|K8s,0,3,1,Oracle DBA,2024-10-16,2.15,M159,3.17,P6,华北,女,34,1,
E11187,BU-4,HR,财务|Spark|Python,0,0,0,,2024-03-05,0.85,M131,3.31,P4,华北,女,42,1,
E11188,BU-5,研发,审计|运营|Python,0,1,1,AWS,2022-09-11,0.64,M142,3.86,P5,华中,男,29,1,
E11189,BU-3,客服,AI/ML|审计,1,0,0,,2021-12-17,1.84,M118,4.04,P4,华东,男,31,1,
E11190,BU-6,销售,运营|Java|AI/ML|审计,1,0,0,,2024-07-26,2.81,M189,3.58,P4,华中,女,46,1,
E11191,BU-1,HR,Spark,0,0,0,,2023-09-20,5.0,M172,2.22,P4,华北,男,31,1,
E11192,BU-4,财务,Python|AI/ML|React|BD,1,0,0,,2022-05-14,0.35,M190,1.97,P7,华东,女,27,1,
E11193,BU-4,客服,BD|React|K8s,0,0,0,,2023-02-04,0.36,M113,4.33,P3,华东,男,22,1,
E11194,BU-1,产品,React|Python|AI/ML,1,0,0,,2024-03-26,3.67,M122,3.54,P6,华东,男,35,1,
E11195,BU-6,销售,Go|Python,0,3,1,ACP,2024-07-22,6.75,M130,4.43,P3,华北,男,38,1,
E11196,BU-3,销售,BD|运营|财务|AI/ML,1,0,0,,2024-05-19,3.74,M195,2.55,P6,东北,女,39,1,
E11197,BU-2,运营,财务,0,0,0,,2020-01-15,7.39,M176,2.38,P4,西南,女,34,1,
E11198,BU-4,HR,Go|审计,0,0,0,,2021-06-16,5.64,M171,3.82,P7,华南,女,42,1,
E11199,BU-2,销售,PM|Go,0,0,0,,2020-02-15,1.76,M165,3.75,P5,华中,女,33,1,
E11200,BU-1,产品,Python|AI/ML|PM|财务,1,0,0,,2021-06-26,0.1,M181,3.52,P4,华北,男,25,1,
E11201,BU-3,销售,PM|Java,0,0,0,,2021-11-04,1.99,M199,2.16,P6,华南,女,33,1,
E11202,BU-3,客服,K8s|财务,0,0,0,,2020-11-22,1.78,M173,3.3,P6,华中,男,33,1,
E11203,BU-3,运营,AI/ML,1,0,0,,2021-09-18,1.16,M189,3.27,P4,西南,男,32,1,
E11204,BU-3,销售,Spark|K8s|AI/ML|PM,1,0,0,,2021-08-15,0.13,M150,4.32,P3,东北,女,46,1,
E11205,BU-4,市场,Spark|Go,0,0,0,,2024-07-30,9.5,M198,2.88,P3,西南,女,33,1,
E11206,BU-2,产品,React|Spark|AI/ML,1,0,0,,2020-03-10,1.27,M148,3.04,P4,西南,女,22,1,
E11207,BU-3,产品,财务|BD|PM|Python,0,0,0,,2021-02-21,0.46,M179,4.25,P4,华东,男,31,1,
E11208,BU-6,客服,Spark,0,0,0,,2021-04-02,0.46,M187,2.94,P4,华南,女,39,1,
E11209,BU-1,销售,Spark|React,0,0,0,,2024-10-04,0.54,M130,4.31,P6,西南,男,31,1,
E11210,BU-5,客服,PM|BD|Spark|财务,0,0,0,,2023-12-02,6.02,M181,3.28,P7,华南,男,31,1,
E11211,BU-5,研发,Go|K8s|React|Spark,0,0,0,,2020-01-05,3.06,M145,3.58,P3,华中,女,35,1,
E11212,BU-4,销售,K8s|运营|BD,0,0,0,,2023-04-23,3.4,M159,3.8,P4,东北,男,34,1,
E11213,BU-3,产品,财务|BD,0,0,0,,2022-04-28,5.92,M195,2.91,P6,东北,男,33,1,
E11214,BU-3,销售,Python|Go,0,0,0,,2024-07-23,1.71,M195,4.0,P4,华中,男,29,0,
E11215,BU-6,财务,Java,0,3,1,Oracle DBA,2023-08-29,0.39,M145,4.4,P3,华北,女,37,1,
E11216,BU-4,运营,财务,0,0,0,,2022-05-04,11.81,M186,3.59,P4,华北,女,22,1,
E11217,BU-4,客服,财务|Spark|K8s|Go,0,0,0,,2021-09-09,2.04,M134,3.81,P5,东北,女,32,1,
E11218,BU-1,研发,PM|Python|运营,0,1,1,CFA,2023-02-23,0.1,M102,4.24,P6,华中,女,25,0,
E11219,BU-5,运营,审计|Spark,0,0,0,,2021-02-13,7.81,M183,4.32,P3,西南,男,26,1,
